item_category,item_condition,item_available_timer,distance,n_views,n_likes,item_id
clothes,1,42,10051,1750,210,3763
clothes,3,53,26060,1803,288,3764
kitchen_utensils,2,70,8797,338,20,3765
kitchen_utensils,1,50,21494,627,6,3766
kids,1,91,14613,1429,271,3767
kids,1,29,29356,345,44,3768
kids,3,48,4294,1938,38,3769
clothes,4,60,24519,437,17,3770
kitchen_utensils,3,64,20063,332,23,3771
other,4,9,15346,1604,144,3772
clothes,2,48,31287,1493,209,3773
furniture,2,51,20164,499,34,3774
clothes,1,21,17123,1899,132,3775
kitchen_utensils,1,87,25335,1190,11,3776
furniture,4,15,5720,528,58,3777
furniture,4,28,30140,181,19,3778
kids,2,96,16425,215,40,3779
other,4,85,24704,743,52,3780
other,4,8,1777,807,112,3781
clothes,3,75,9592,1504,15,3782
kitchen_utensils,1,10,25058,290,8,3783
clothes,4,32,15205,245,19,3784
other,2,9,9634,455,86,3785
kitchen_utensils,4,18,15978,461,9,3786
kids,3,80,28841,558,83,3787
clothes,4,25,31022,389,11,3788
furniture,2,28,4601,744,111,3789
furniture,2,13,23713,62,10,3790
clothes,2,99,28555,476,52,3791
kitchen_utensils,2,21,21817,325,45,3792
kids,1,20,19422,1801,18,3793
clothes,4,77,1593,293,2,3794
kitchen_utensils,2,57,18742,1089,32,3795
other,3,28,13732,582,75,3796
clothes,4,19,26772,1569,141,3797
other,2,27,13574,1115,0,3798
kitchen_utensils,4,63,8351,1834,183,3799
kitchen_utensils,2,23,4312,1342,53,3800
kitchen_utensils,4,41,25624,1648,98,3801
kitchen_utensils,3,99,18693,1381,220,3802
clothes,4,10,20633,1988,99,3803
furniture,4,15,6849,1140,205,3804
furniture,1,93,24213,368,18,3805
kitchen_utensils,3,57,3872,1022,112,3806
kitchen_utensils,2,37,7321,1226,220,3807
kitchen_utensils,4,91,126,247,39,3808
furniture,4,23,3681,674,121,3809
kitchen_utensils,3,88,14816,1822,200,3810
furniture,3,44,24340,361,43,3811
furniture,1,7,11531,1592,238,3812
furniture,4,6,19716,664,66,3813
clothes,2,53,17677,1347,161,3814
kitchen_utensils,3,85,11303,1211,36,3815
furniture,1,15,11757,501,10,3816
other,4,78,28105,511,25,3817
clothes,2,36,19369,379,37,3818
kids,4,8,21091,1046,31,3819
furniture,1,85,26093,1788,196,3820
clothes,1,32,13492,338,16,3821
kids,2,73,4848,1167,163,3822
other,1,7,282,1725,51,3823
other,4,59,2441,1226,122,3824
other,1,43,26230,58,5,3825
furniture,3,27,5982,1682,100,3826
kitchen_utensils,3,46,12890,1496,209,3827
kitchen_utensils,2,56,31897,969,9,3828
clothes,4,76,1913,475,85,3829
kids,3,69,12101,1835,275,3830
furniture,4,23,19606,1865,335,3831
kids,4,63,22274,681,81,3832
other,2,42,29891,1895,56,3833
clothes,3,65,26008,1927,231,3834
furniture,3,71,6073,1290,154,3835
kitchen_utensils,4,19,7669,1888,207,3836
kids,2,35,31370,252,35,3837
clothes,3,77,30859,469,37,3838
kitchen_utensils,3,46,22836,1075,86,3839
furniture,1,44,10246,1642,180,3840
kids,1,26,16457,1497,254,3841
kitchen_utensils,2,9,30415,1182,47,3842
kitchen_utensils,3,57,9894,1709,239,3843
kids,2,44,24964,77,4,3844
clothes,3,14,1709,107,17,3845
kitchen_utensils,4,93,28518,1323,185,3846
kitchen_utensils,4,84,7947,263,15,3847
clothes,1,11,10626,745,134,3848
kitchen_utensils,3,80,19538,1853,296,3849
furniture,3,65,1607,666,13,3850
clothes,2,56,6440,251,32,3851
furniture,4,38,2784,1103,66,3852
clothes,3,96,25720,1108,0,3853
furniture,1,4,15028,1526,0,3854
clothes,2,54,30692,1849,351,3855
clothes,3,29,14245,1908,362,3856
kitchen_utensils,2,46,10635,241,2,3857
clothes,2,2,9650,1121,67,3858
kitchen_utensils,4,89,20125,781,7,3859
clothes,1,33,30874,531,79,3860
kitchen_utensils,2,44,5730,131,14,3861
other,1,95,26631,1147,57,3862
other,2,51,5079,186,1,3863
other,1,12,5284,1517,151,3864
clothes,1,14,28897,640,121,3865
kitchen_utensils,3,28,8792,446,40,3866
clothes,2,99,7259,1561,249,3867
clothes,4,2,13936,1035,62,3868
kids,1,50,23674,1570,31,3869
furniture,3,14,13845,735,66,3870
kitchen_utensils,1,99,16206,351,0,3871
clothes,3,80,21007,468,28,3872
furniture,3,34,26823,587,0,3873
kitchen_utensils,1,59,26175,1878,338,3874
other,1,13,24133,829,33,3875
kids,4,11,13356,1146,91,3876
other,4,25,24270,1147,57,3877
furniture,2,50,20907,533,95,3878
other,3,40,17679,534,85,3879
furniture,2,25,30530,387,11,3880
kitchen_utensils,1,22,29548,748,22,3881
furniture,4,61,935,1498,104,3882
kitchen_utensils,1,47,26090,1211,0,3883
kids,4,62,6302,540,16,3884
clothes,4,10,30959,432,51,3885
kitchen_utensils,3,16,17926,1233,147,3886
other,1,58,18463,1263,227,3887
furniture,1,48,9197,5,0,3888
other,2,94,13978,820,8,3889
furniture,2,32,602,450,27,3890
furniture,1,19,17944,501,25,3891
furniture,2,54,2855,949,142,3892
kitchen_utensils,1,70,14099,219,30,3893
clothes,3,59,22347,851,25,3894
kids,4,39,10652,1794,269,3895
kids,1,31,31104,1880,188,3896
kitchen_utensils,3,76,352,1535,122,3897
furniture,4,94,27143,772,23,3898
clothes,3,46,6277,988,29,3899
furniture,3,46,3828,1627,113,3900
clothes,3,88,18940,604,78,3901
kids,4,23,25072,151,16,3902
kitchen_utensils,2,64,27025,1958,254,3903
other,3,4,20523,376,41,3904
kids,1,87,10709,298,41,3905
kitchen_utensils,3,23,13367,71,12,3906
clothes,4,11,21152,1558,0,3907
other,3,41,13264,123,3,3908
clothes,1,9,10092,1972,197,3909
other,4,58,14361,1243,24,3910
kids,4,92,24353,307,52,3911
kitchen_utensils,4,68,23281,678,0,3912
clothes,3,1,8186,72,12,3913
clothes,3,30,15948,1001,70,3914
kitchen_utensils,2,66,16540,71,6,3915
clothes,2,83,12916,1939,232,3916
kitchen_utensils,3,4,4498,1296,77,3917
other,1,44,20977,1287,12,3918
kitchen_utensils,2,74,15894,870,121,3919
other,4,7,6865,1484,103,3920
furniture,2,63,15468,918,55,3921
furniture,3,85,26783,266,50,3922
kids,3,66,28819,1313,13,3923
furniture,3,80,17786,747,89,3924
furniture,1,88,31737,716,0,3925
clothes,4,61,13364,1866,37,3926
furniture,1,89,16506,297,35,3927
other,2,65,23365,1716,205,3928
clothes,2,19,11061,1385,41,3929
clothes,2,73,6769,1165,93,3930
clothes,3,93,23942,1912,344,3931
kids,3,1,3612,1320,198,3932
kitchen_utensils,1,53,31934,1370,164,3933
kitchen_utensils,1,31,15326,1601,160,3934
furniture,2,63,13952,501,0,3935
other,2,77,4287,1446,115,3936
furniture,3,62,5789,996,99,3937
kids,4,32,24531,606,54,3938
kitchen_utensils,1,51,16963,1979,217,3939
kids,4,16,1599,1843,73,3940
furniture,1,70,30698,1115,89,3941
other,4,75,23821,1850,111,3942
furniture,2,61,20157,241,43,3943
kids,4,15,18438,996,59,3944
other,2,61,31504,1969,177,3945
kitchen_utensils,2,45,4527,854,136,3946
kids,2,87,9452,1726,310,3947
other,1,19,9865,52,9,3948
kids,3,64,26041,1633,261,3949
kids,3,43,14193,488,19,3950
clothes,3,27,8512,3,0,3951
kids,3,75,20685,298,41,3952
other,4,49,1580,1979,178,3953
kids,4,42,2738,304,51,3954
kids,2,49,22704,1889,18,3955
kids,2,10,16783,1450,203,3956
kitchen_utensils,2,31,2317,1411,112,3957
clothes,1,28,7484,48,7,3958
clothes,1,75,23570,1189,95,3959
other,4,79,29771,1588,158,3960
other,1,62,865,245,34,3961
other,2,93,27516,133,5,3962
kitchen_utensils,2,18,5973,1762,105,3963
furniture,1,75,4082,1450,130,3964
other,1,3,5378,1569,62,3965
kids,1,83,31291,231,27,3966
other,4,44,31496,1706,307,3967
kitchen_utensils,3,75,18724,1670,150,3968
furniture,1,95,25971,943,113,3969
furniture,2,40,24999,1485,44,3970
clothes,4,16,7317,1708,307,3971
kitchen_utensils,4,9,23896,311,6,3972
kids,2,70,15536,197,21,3973
furniture,3,15,16378,1502,240,3974
kitchen_utensils,3,44,3107,1612,96,3975
other,4,43,9110,1272,228,3976
other,4,52,22437,554,44,3977
other,3,79,4404,598,5,3978
other,2,80,18221,1712,51,3979
furniture,2,67,21518,479,67,3980
kitchen_utensils,1,14,25761,776,124,3981
kitchen_utensils,4,14,15057,1643,82,3982
other,4,26,1934,662,79,3983
other,1,75,18590,1312,0,3984
clothes,3,12,18050,1025,92,3985
kids,1,49,22823,1154,23,3986
other,1,62,5571,1312,170,3987
kids,1,92,9830,1465,249,3988
clothes,1,40,9942,1111,99,3989
kids,2,15,18728,428,64,3990
kids,2,11,27226,1135,56,3991
clothes,4,13,10733,501,40,3992
furniture,2,85,18569,1398,27,3993
clothes,4,53,25146,1485,74,3994
other,4,80,9007,1356,81,3995
kitchen_utensils,2,13,20408,1952,351,3996
clothes,3,48,19104,1941,329,3997
furniture,2,80,4969,325,22,3998
furniture,1,14,1387,800,104,3999
other,1,73,28197,1798,323,4000
clothes,1,36,21839,787,94,4001
kids,3,32,18310,1953,58,4002
furniture,1,83,2018,1670,200,4003
other,1,32,7261,969,184,4004
clothes,4,19,2075,849,84,4005
furniture,4,81,22694,910,127,4006
furniture,4,66,27014,363,43,4007
furniture,3,14,25328,805,8,4008
other,3,12,26852,1337,120,4009
furniture,2,0,29894,1718,257,4010
furniture,2,65,19215,853,162,4011
other,3,79,17146,660,99,4012
clothes,2,38,29763,177,7,4013
kitchen_utensils,4,40,576,1716,205,4014
furniture,4,8,27387,413,8,4015
kitchen_utensils,4,12,19934,1162,58,4016
other,2,59,28974,279,25,4017
furniture,4,86,14171,1712,308,4018
other,3,45,8058,1627,32,4019
kitchen_utensils,3,0,27173,48,6,4020
other,2,59,1533,295,11,4021
clothes,4,53,23424,934,168,4022
furniture,4,81,24386,525,26,4023
furniture,3,4,18750,787,62,4024
kitchen_utensils,4,30,21541,1004,0,4025
furniture,1,45,28624,1580,252,4026
kitchen_utensils,2,59,18028,1873,318,4027
clothes,1,26,25163,948,56,4028
furniture,1,10,11080,297,53,4029
kitchen_utensils,2,14,2700,436,56,4030
clothes,3,16,9644,1017,122,4031
kitchen_utensils,3,10,9581,858,85,4032
other,4,16,21728,409,28,4033
other,4,22,17571,920,55,4034
kitchen_utensils,1,51,10782,282,0,4035
other,3,17,20208,1212,0,4036
clothes,1,1,1853,892,17,4037
furniture,2,49,3293,1747,69,4038
furniture,2,32,26362,783,117,4039
kitchen_utensils,4,91,27964,525,36,4040
clothes,3,4,6157,191,28,4041
other,1,27,19398,371,63,4042
kitchen_utensils,1,10,18188,1028,143,4043
furniture,2,9,14308,597,83,4044
furniture,2,83,21758,508,96,4045
kitchen_utensils,1,43,24939,634,88,4046
clothes,2,87,3468,431,68,4047
kids,3,94,24973,446,53,4048
other,3,40,26722,1433,257,4049
kitchen_utensils,4,70,3709,1176,129,4050
kitchen_utensils,3,62,12312,1866,205,4051
furniture,3,51,19539,145,5,4052
kitchen_utensils,3,4,9918,393,0,4053
clothes,4,1,23940,1948,77,4054
furniture,1,96,7241,1932,96,4055
furniture,1,96,22317,761,91,4056
kids,3,21,15731,1298,155,4057
kitchen_utensils,1,75,19729,1197,215,4058
kids,1,95,4208,1531,45,4059
kids,3,16,265,1446,202,4060
furniture,1,93,18295,837,117,4061
clothes,3,29,28026,132,19,4062
kids,4,20,325,1088,54,4063
furniture,3,24,8357,1646,32,4064
kitchen_utensils,3,13,3324,1281,25,4065
other,1,3,24158,1928,192,4066
clothes,3,85,28425,596,101,4067
kids,1,1,9432,781,109,4068
kitchen_utensils,2,56,1461,139,16,4069
furniture,2,10,4459,1348,202,4070
clothes,4,38,14216,1274,50,4071
kids,1,94,26080,1993,259,4072
kitchen_utensils,1,70,17410,912,63,4073
kids,4,44,8435,1328,66,4074
furniture,2,53,12529,825,57,4075
clothes,4,61,4696,1675,217,4076
kitchen_utensils,4,73,26283,1194,23,4077
other,2,30,5340,1371,246,4078
clothes,1,21,25871,1873,318,4079
kids,2,36,2761,1715,102,4080
kitchen_utensils,4,71,31685,40,3,4081
clothes,2,51,21381,1927,0,4082
kids,4,70,20948,1269,25,4083
clothes,1,45,3801,800,8,4084
kitchen_utensils,3,38,27136,328,26,4085
clothes,4,51,20974,1216,206,4086
kitchen_utensils,1,3,22361,237,2,4087
kitchen_utensils,4,68,7147,319,6,4088
furniture,3,61,17583,1880,94,4089
clothes,2,35,15326,323,0,4090
other,3,43,19521,42,7,4091
kids,1,94,28436,1672,267,4092
clothes,1,66,14787,7,0,4093
kitchen_utensils,4,21,29110,391,50,4094
furniture,3,75,8963,712,78,4095
furniture,1,86,25495,1835,348,4096
furniture,4,30,22205,338,0,4097
kids,1,61,14865,839,109,4098
kitchen_utensils,4,86,8749,1081,108,4099
other,1,34,7027,711,113,4100
clothes,3,60,19154,966,115,4101
kids,4,59,17464,217,34,4102
clothes,3,8,8548,53,5,4103
kitchen_utensils,3,67,16164,298,38,4104
furniture,1,4,9342,804,48,4105
kitchen_utensils,2,54,24586,485,29,4106
furniture,2,93,4553,1866,205,4107
kids,3,94,30206,4,0,4108
kids,1,31,13676,1544,169,4109
kids,2,1,7048,1033,0,4110
clothes,1,90,2984,1698,237,4111
kitchen_utensils,3,90,1622,775,31,4112
clothes,2,91,8080,534,80,4113
furniture,2,66,6698,380,57,4114
furniture,4,68,25802,514,66,4115
other,3,70,2386,1769,265,4116
kids,1,4,7381,1459,0,4117
clothes,2,24,21679,539,10,4118
furniture,1,42,16767,1129,135,4119
kids,4,54,21625,384,65,4120
kids,1,65,31368,1388,166,4121
other,1,57,10215,1290,0,4122
other,3,79,26905,1817,236,4123
kitchen_utensils,3,13,784,68,12,4124
other,1,67,19321,1970,59,4125
kids,4,67,6875,584,29,4126
kitchen_utensils,3,56,20174,1431,257,4127
other,1,29,10497,1743,313,4128
other,3,22,31179,807,0,4129
clothes,4,33,2724,412,20,4130
clothes,3,79,28968,1037,82,4131
furniture,3,83,4764,165,6,4132
kids,1,12,26132,21,0,4133
furniture,3,79,15058,17,3,4134
furniture,1,54,10254,195,23,4135
kids,2,18,7374,1790,286,4136
clothes,3,35,21177,1207,96,4137
clothes,2,92,30503,1148,126,4138
furniture,1,94,5209,253,0,4139
clothes,1,61,5990,1037,31,4140
other,1,63,25336,283,39,4141
kids,4,13,9023,149,7,4142
kitchen_utensils,1,24,11523,1603,208,4143
kitchen_utensils,4,95,21733,834,50,4144
kitchen_utensils,2,92,28661,1317,250,4145
kitchen_utensils,4,30,26976,138,15,4146
clothes,1,69,23259,1735,17,4147
kids,3,13,12974,1510,211,4148
clothes,3,28,22969,757,45,4149
kids,4,33,26437,1782,160,4150
furniture,1,18,17747,254,25,4151
furniture,4,45,11322,92,13,4152
kids,4,71,30877,1601,48,4153
kitchen_utensils,2,31,31203,431,12,4154
kitchen_utensils,1,32,17027,617,67,4155
clothes,4,25,29226,939,159,4156
clothes,3,13,26929,705,126,4157
kids,1,30,10276,1076,10,4158
kids,3,68,12775,114,10,4159
kids,4,98,12331,431,21,4160
furniture,1,4,8129,977,29,4161
kids,3,68,20692,1135,0,4162
other,1,11,28112,1401,56,4163
kids,4,79,4288,1295,90,4164
kitchen_utensils,1,26,22563,838,41,4165
other,4,65,27058,1236,111,4166
kitchen_utensils,1,3,27628,290,52,4167
other,1,40,14310,781,23,4168
kids,4,56,28826,416,0,4169
furniture,4,52,26733,1754,0,4170
kids,4,88,9209,1105,143,4171
kitchen_utensils,2,39,27700,706,84,4172
clothes,4,90,21409,418,41,4173
other,1,18,23572,1555,0,4174
clothes,2,74,24483,1183,224,4175
kitchen_utensils,2,17,29545,26,3,4176
other,2,51,2197,494,88,4177
kids,1,98,2251,1199,59,4178
furniture,1,31,24648,503,5,4179
other,4,88,15821,969,87,4180
furniture,4,59,4450,1332,0,4181
other,2,63,3633,1381,82,4182
kids,1,6,26238,1154,173,4183
clothes,2,70,25074,1544,169,4184
clothes,3,10,27973,1264,227,4185
kitchen_utensils,2,70,440,323,32,4186
furniture,4,0,11601,416,37,4187
kids,4,8,25412,1960,98,4188
kids,3,72,31259,1434,129,4189
clothes,2,66,1857,1382,55,4190
furniture,2,2,2750,1736,312,4191
furniture,4,8,13454,823,123,4192
furniture,4,70,16280,376,30,4193
kitchen_utensils,1,35,25500,576,57,4194
clothes,3,6,16345,1781,178,4195
clothes,1,53,23895,1237,173,4196
kids,3,81,16828,334,33,4197
clothes,2,93,17178,696,6,4198
kids,4,84,3906,1193,167,4199
kitchen_utensils,1,63,21005,663,112,4200
furniture,3,26,18661,1913,76,4201
kitchen_utensils,4,38,6181,1954,78,4202
clothes,1,72,16955,460,46,4203
clothes,2,12,20496,1818,290,4204
clothes,4,78,14442,1867,149,4205
other,3,94,4319,932,74,4206
other,3,87,7251,1399,83,4207
clothes,4,11,289,1728,190,4208
other,2,41,25019,876,140,4209
clothes,1,79,24514,1214,230,4210
furniture,2,23,14552,351,10,4211
other,3,69,2132,889,97,4212
kids,1,2,8343,1588,190,4213
kids,4,51,4754,1377,96,4214
kids,4,9,26044,1047,52,4215
other,1,1,10086,1210,84,4216
furniture,4,45,29192,266,45,4217
kitchen_utensils,1,44,19520,154,0,4218
kitchen_utensils,4,66,26589,344,37,4219
kids,3,4,27499,900,27,4220
other,2,71,25325,1986,99,4221
furniture,4,55,9305,614,55,4222
clothes,2,61,28810,1136,79,4223
clothes,3,63,7335,956,47,4224
kids,2,70,8263,1896,322,4225
other,4,63,9520,1097,186,4226
kitchen_utensils,3,9,7536,147,7,4227
kitchen_utensils,1,75,12603,707,7,4228
clothes,4,6,11132,429,81,4229
clothes,2,98,23218,553,33,4230
clothes,3,35,1406,712,85,4231
furniture,3,36,20979,1,0,4232
furniture,3,2,10269,1764,141,4233
clothes,2,27,18924,1277,102,4234
kids,4,58,5336,237,2,4235
kitchen_utensils,1,21,30573,262,34,4236
other,3,51,721,354,24,4237
furniture,3,97,27959,1265,113,4238
furniture,2,98,22139,484,67,4239
clothes,2,88,27331,673,20,4240
kids,3,42,23366,1418,70,4241
kitchen_utensils,3,73,26179,107,11,4242
other,4,88,30260,1105,176,4243
kitchen_utensils,3,32,25179,1235,24,4244
other,4,83,2450,1875,93,4245
furniture,1,4,4834,955,66,4246
kitchen_utensils,3,80,15044,919,137,4247
clothes,1,12,13991,1822,145,4248
other,4,95,15519,1174,35,4249
furniture,3,79,20611,957,153,4250
other,2,85,12483,277,33,4251
furniture,3,81,23302,1084,140,4252
other,2,13,6262,943,169,4253
furniture,2,33,10819,1639,245,4254
kitchen_utensils,3,73,24086,1774,70,4255
kids,1,62,4570,1548,263,4256
kitchen_utensils,2,96,19077,1469,73,4257
kitchen_utensils,3,17,11499,901,144,4258
other,2,27,2098,1870,205,4259
kitchen_utensils,3,20,8333,683,54,4260
furniture,2,50,31093,747,112,4261
kitchen_utensils,2,47,13559,1228,73,4262
furniture,1,37,15789,609,0,4263
other,1,63,2399,1957,58,4264
other,3,56,19326,570,74,4265
other,4,73,18977,1261,113,4266
clothes,3,91,28024,85,5,4267
other,3,91,23218,264,15,4268
other,3,12,24067,1624,276,4269
furniture,1,19,26833,128,6,4270
other,3,26,18457,317,38,4271
furniture,3,47,18281,1495,254,4272
clothes,4,89,26566,2,0,4273
other,3,68,25492,763,53,4274
other,4,70,11435,1427,242,4275
furniture,1,49,17037,1692,33,4276
clothes,3,3,18425,223,24,4277
kitchen_utensils,3,82,14115,819,90,4278
furniture,3,64,26991,1377,165,4279
kids,4,35,26848,799,151,4280
kitchen_utensils,3,54,26025,844,126,4281
kitchen_utensils,3,26,21820,1498,89,4282
clothes,3,84,26247,1846,239,4283
other,2,47,3450,172,18,4284
kids,2,63,19858,1863,260,4285
kids,1,90,10289,940,18,4286
other,2,14,10324,342,54,4287
kids,2,91,5404,601,36,4288
furniture,4,87,130,554,44,4289
kids,3,55,26563,455,63,4290
kids,2,99,25466,1603,304,4291
kids,3,76,17461,123,7,4292
clothes,1,51,5717,1133,56,4293
kitchen_utensils,3,4,27605,1986,198,4294
furniture,2,95,13022,1214,12,4295
other,3,55,2985,908,9,4296
kids,2,46,8631,1025,184,4297
furniture,1,43,14137,1240,62,4298
furniture,1,49,23677,1712,68,4299
clothes,2,30,28958,1342,26,4300
kitchen_utensils,1,29,21190,1614,112,4301
kids,3,47,17613,1979,356,4302
kitchen_utensils,4,67,927,867,78,4303
clothes,4,62,18319,1246,62,4304
clothes,4,58,7064,1069,128,4305
other,1,8,5548,51,7,4306
kids,3,59,22174,842,75,4307
furniture,2,11,19495,352,59,4308
furniture,1,29,29692,1770,300,4309
other,1,66,9325,440,13,4310
kitchen_utensils,1,68,69,514,46,4311
other,1,23,172,57,5,4312
kitchen_utensils,3,22,28114,165,3,4313
kitchen_utensils,2,85,4983,1403,182,4314
kids,2,41,4979,562,5,4315
kitchen_utensils,2,11,21890,1317,144,4316
clothes,4,39,27273,1076,107,4317
kitchen_utensils,2,93,5258,1708,34,4318
other,4,48,24427,1697,135,4319
kids,1,77,10823,213,12,4320
other,4,24,27218,1215,218,4321
clothes,2,74,21921,175,8,4322
kitchen_utensils,1,45,24403,234,14,4323
furniture,4,18,12734,1557,15,4324
kitchen_utensils,3,16,12988,138,0,4325
kids,4,2,20025,732,124,4326
furniture,1,94,10440,94,14,4327
other,3,49,4705,1908,267,4328
other,4,50,29108,92,11,4329
clothes,1,74,18709,201,36,4330
other,3,45,31369,310,37,4331
other,1,34,3086,609,103,4332
furniture,3,52,20541,738,51,4333
kitchen_utensils,2,63,14842,929,111,4334
kitchen_utensils,3,5,5568,714,21,4335
kids,4,90,18769,930,18,4336
kitchen_utensils,3,58,7190,1628,244,4337
kids,3,33,27517,415,49,4338
clothes,1,37,18613,1591,238,4339
furniture,4,50,22043,1888,75,4340
kitchen_utensils,4,42,2654,1737,156,4341
kitchen_utensils,1,30,5153,1595,175,4342
furniture,2,60,19793,1880,244,4343
clothes,1,28,29457,1646,197,4344
clothes,4,83,11744,12,1,4345
kitchen_utensils,4,79,28809,1812,271,4346
kitchen_utensils,1,5,10059,1378,68,4347
other,3,42,13748,1697,186,4348
other,4,33,25775,1350,94,4349
furniture,3,1,3195,1888,245,4350
other,3,82,13640,293,46,4351
kids,1,20,303,948,56,4352
clothes,4,62,9600,601,42,4353
clothes,1,90,30101,606,42,4354
kitchen_utensils,3,39,5779,1802,342,4355
kitchen_utensils,1,0,21541,747,59,4356
furniture,2,45,31138,764,84,4357
furniture,1,3,28374,535,5,4358
clothes,3,44,29545,704,77,4359
other,2,3,25972,1482,251,4360
furniture,3,56,24821,719,107,4361
clothes,4,2,25571,277,5,4362
clothes,4,44,1846,157,21,4363
clothes,1,19,7285,964,115,4364
kids,4,98,17003,496,69,4365
other,2,60,31113,501,40,4366
clothes,4,27,1851,1021,132,4367
other,3,78,21291,733,124,4368
furniture,4,37,5580,532,10,4369
other,1,56,20736,471,80,4370
kids,3,11,14050,720,93,4371
clothes,3,22,21137,1812,181,4372
kids,1,80,21076,1009,80,4373
other,3,36,19117,1946,19,4374
other,3,13,28289,752,15,4375
other,1,85,10770,79,0,4376
clothes,2,44,31034,1497,254,4377
other,4,15,13291,1341,160,4378
other,1,54,11429,182,21,4379
kitchen_utensils,1,43,22131,1364,231,4380
kids,3,50,18584,1327,53,4381
kids,1,11,28023,1363,177,4382
other,4,39,6632,1751,245,4383
kids,1,34,24892,1407,253,4384
other,1,61,8879,145,14,4385
kids,2,47,5963,837,66,4386
other,4,27,730,492,63,4387
other,1,90,15806,25,4,4388
kids,3,84,10228,167,15,4389
kitchen_utensils,4,63,28761,1282,76,4390
furniture,3,2,6465,1818,290,4391
kitchen_utensils,2,13,11330,887,115,4392
other,1,84,21350,198,37,4393
clothes,2,57,13669,953,133,4394
other,2,94,28997,1633,130,4395
clothes,4,39,31106,1671,183,4396
furniture,1,44,30293,747,14,4397
other,4,16,9095,1149,126,4398
clothes,4,94,7786,1376,96,4399
other,1,43,3871,1386,97,4400
clothes,2,52,19987,185,1,4401
other,1,95,2876,29,4,4402
other,2,90,11294,1596,223,4403
clothes,3,94,28086,163,11,4404
kids,2,24,8363,1494,89,4405
furniture,4,63,24184,871,130,4406
kitchen_utensils,1,96,21408,1489,238,4407
kids,3,89,29226,38,0,4408
other,4,41,14246,54,0,4409
other,1,9,5257,640,64,4410
furniture,2,84,5705,115,0,4411
kitchen_utensils,2,59,21250,35,2,4412
other,2,22,9178,271,35,4413
clothes,1,36,29685,1710,256,4414
kitchen_utensils,4,86,7330,801,104,4415
kitchen_utensils,2,90,25454,369,25,4416
kitchen_utensils,3,85,29080,1969,19,4417
kids,1,78,24133,541,64,4418
clothes,2,13,7002,1441,187,4419
other,4,67,14206,1408,183,4420
kitchen_utensils,1,98,21929,192,5,4421
other,4,26,9958,1672,100,4422
other,2,91,10105,1597,303,4423
other,4,56,23584,98,5,4424
furniture,3,33,12962,212,40,4425
other,3,98,24026,988,88,4426
kids,3,94,2653,756,98,4427
other,4,65,24306,288,11,4428
kitchen_utensils,1,68,12469,1234,12,4429
kitchen_utensils,3,35,6759,1070,53,4430
kitchen_utensils,2,26,17030,1112,200,4431
kids,4,89,18732,904,0,4432
furniture,3,9,7981,479,23,4433
furniture,1,86,14714,398,0,4434
clothes,4,72,27548,387,54,4435
clothes,4,67,10846,525,21,4436
kitchen_utensils,3,62,22080,1157,219,4437
other,4,41,19848,761,121,4438
furniture,2,59,17678,1927,289,4439
other,3,78,3759,524,47,4440
furniture,4,30,12768,447,17,4441
other,3,43,3905,1969,196,4442
kitchen_utensils,3,24,24488,628,56,4443
other,2,75,646,619,6,4444
other,1,74,20516,831,8,4445
clothes,2,6,11302,1217,48,4446
kids,1,72,4990,930,139,4447
kids,3,85,8313,1204,84,4448
kids,1,87,20649,244,29,4449
furniture,1,29,3297,548,16,4450
furniture,2,97,26880,1591,47,4451
furniture,2,17,2227,1711,171,4452
clothes,1,46,4054,1348,161,4453
clothes,4,76,30484,277,27,4454
furniture,3,97,843,1714,85,4455
kids,3,11,21840,401,28,4456
clothes,1,6,24543,1944,136,4457
kitchen_utensils,1,53,20877,739,96,4458
other,1,27,21242,844,75,4459
kitchen_utensils,3,12,1126,238,23,4460
other,1,27,20500,372,48,4461
other,3,97,578,1403,238,4462
other,1,2,17605,1576,141,4463
clothes,2,21,28288,841,92,4464
kitchen_utensils,1,62,30478,878,35,4465
furniture,1,61,29123,983,176,4466
kids,1,10,171,1207,181,4467
kitchen_utensils,4,33,13743,306,0,4468
kitchen_utensils,2,47,5568,1115,11,4469
kitchen_utensils,2,2,6651,382,57,4470
kitchen_utensils,3,35,23459,191,30,4471
kids,2,18,30422,1747,52,4472
kitchen_utensils,1,38,22596,1458,160,4473
other,2,11,9757,14,0,4474
other,4,98,7035,597,107,4475
kitchen_utensils,1,33,5380,944,122,4476
other,3,3,24522,1203,120,4477
kids,3,77,6967,1422,241,4478
other,2,53,17529,396,47,4479
kitchen_utensils,3,97,26690,1679,16,4480
kitchen_utensils,1,49,10075,1062,42,4481
kitchen_utensils,2,50,4956,1832,128,4482
other,3,19,8922,1828,347,4483
furniture,4,3,14530,1696,271,4484
kitchen_utensils,3,99,7599,1229,159,4485
other,4,95,29652,1824,218,4486
furniture,4,52,24136,323,45,4487
other,3,87,27457,1642,82,4488
furniture,4,72,29830,1906,133,4489
kitchen_utensils,4,29,6938,791,102,4490
kitchen_utensils,4,93,21149,1184,0,4491
kids,3,33,18031,988,9,4492
kids,3,76,19069,512,40,4493
furniture,1,57,15031,897,116,4494
kids,4,1,8247,1171,128,4495
other,4,94,8778,709,42,4496
clothes,1,39,3874,256,20,4497
furniture,2,22,25158,790,31,4498
