item_id,item_condition,item_postcode,item_lat,item_lng,item_status,searched_item_postcode,item_datetime_posted,item_datetimechangeditemstatus,n_stars,user_looker_id,user_looker_lat,user_looker_lng,item_category,item_name,searched_item_name,searched_item_category
1471,1,12621,5.255.934.089,1.328.610.906,not_available,12205,2023-03-01,2023-03-05,3,959,525.461.523,1.344.221.364,furniture,shoe_rack,furniture,sofa
1237,1,12351,5.260.220.239,1.345.094.871,avaliable,14167,2023-02-19,2023-03-08,5,774,5.245.637.597,1.341.057.499,furniture,rollcontainers,clothes,woman_jacket
1228,3,12355,5.249.359.709,1.329.095.513,not_available,12045,2023-03-10,2023-03-12,4,1356,5.249.455.826,1.319.892.533,furniture,sofa,musical_equipment,contrabass
1390,3,13088,5.253.044.426,1.340.243.074,not_available,12555,2023-03-07,2023-03-17,1,135,5.254.763.223,1.335.685.422,musical_equipment,sound_amplifier,furniture,cupboard
343,2,10627,5.255.141.525,1.339.155.478,avaliable,12629,2023-02-17,2023-03-05,2,912,5.249.296.398,1.346.302.565,clothes,woman_jacket,clothes,child_clothes
818,1,10829,5.257.568.335,1.338.591.939,avaliable,10711,2023-03-12,2023-03-19,1,485,52.511.345,1.340.022.102,tech,laptop,miscelaneaous,picture_frame
52,3,14109,5.243.128.531,1.335.068.139,not_available,12055,2023-02-27,2023-03-17,1,1149,5.252.461.527,1.309.743.214,lighting,chandelier,miscelaneaous,board
1251,2,12047,5.246.416.882,1.334.294.534,avaliable,13189,2023-02-25,2023-02-28,2,162,524.109.961,1.338.042.577,furniture,shelf,appliance,heater
1268,3,10437,5.250.682.512,1.354.274.072,not_available,10119,2023-03-09,2023-03-16,3,742,5.253.834.055,1.344.189.077,furniture,cabinet,furniture,shelf
925,3,10825,5.255.478.506,1.339.781.514,avaliable,13403,2023-03-14,2023-03-19,4,902,5.255.105.777,133.450.327,furniture,cabinet,kids,baby_carriage
1090,3,10969,5.254.948.539,1.337.054.366,not_available,14129,2023-02-28,2023-03-10,1,279,5.253.348.357,1.345.031.667,furniture,rollcontainers,miscelaneaous,picture_frame
776,2,14089,5.253.973.689,1.334.856.685,not_available,12043,2023-02-19,2023-03-17,3,1339,5.253.882.613,1.324.945.009,appliance,blender,appliance,extractor_hood
609,3,12169,5.242.912.341,1.314.169.045,not_available,10965,2023-02-19,2023-03-09,3,263,5.260.809.303,1.331.197.985,furniture,wardrobe,furniture,bedside_table
233,2,12277,5.246.677.666,1.342.364.306,not_available,10551,2023-03-03,2023-03-12,2,631,5.241.934.368,1.340.546.166,miscelaneaous,carpet,appliance,drying_rack
368,1,10711,5.246.974.367,1.338.364.689,not_available,13158,2023-03-12,2023-03-16,4,1226,525.264.068,1.344.527.408,lighting,lighting,appliance,vacuum_cleaner
255,3,13129,5.252.618.612,1.344.741.567,not_available,12105,2023-02-18,2023-03-17,4,189,5.252.365.691,1.335.300.578,appliance,air_conditioner,musical_equipment,sound_amplifier
1476,1,13589,5.242.617.526,1.340.715.125,avaliable,13127,2023-03-03,2023-03-12,5,1001,5.253.830.822,1.353.311.015,appliance,popcorn_maker,furniture,bookcase
31,2,12357,5.261.564.096,1.337.600.605,not_available,13437,2023-02-20,2023-03-08,2,1457,5.252.230.911,1.341.966.232,shoes,child_shoes,musical_equipment,sound_amplifier
801,1,13467,5.256.502.994,1.336.092.405,avaliable,13053,2023-02-25,2023-03-03,1,358,5.249.666.039,1.341.415.195,clothes,child_jacket,furniture,armchair
1322,1,10249,5.246.781.812,1.331.433.699,not_available,14050,2023-02-19,2023-02-26,1,3,5.256.992.693,134.132.368,appliance,coffee_machine,furniture,wardrobe
287,2,12487,5.256.625.864,1.339.585.879,avaliable,12103,2023-02-19,2023-03-14,5,299,5.256.436.598,1.348.623.552,furniture,shoe_rack,furniture,trolley
718,2,13089,5.249.747.582,1.329.441.235,not_available,10439,2023-03-05,2023-03-18,5,104,5.251.540.851,1.350.912.465,miscelaneaous,plant,tech,laptop
689,3,12165,5.243.644.516,1.343.189.253,not_available,12105,2023-02-28,2023-03-13,2,203,525.225.174,1.357.459.431,tech,keyboard,miscelaneaous,plant
858,2,10783,5.259.707.942,1.324.349.651,avaliable,12205,2023-02-25,2023-03-19,2,186,5.249.473.819,1.318.554.196,furniture,sofa,lighting,lighting
940,1,10711,5.252.835.867,1.352.540.115,not_available,10551,2023-02-27,2023-03-05,2,543,5.249.747.538,1.346.802.652,appliance,drying_rack,furniture,trolley
32,2,14199,5.256.376.804,1.333.391.226,avaliable,10969,2023-02-19,2023-03-19,5,784,5.252.428.863,1.337.219.024,miscelaneaous,books,miscelaneaous,purse
160,1,13086,5.243.498,1.326.384.797,not_available,14199,2023-02-19,2023-02-26,1,648,5.250.779.465,134.452.295,shoes,man_shoes,appliance,kettle
1028,3,13088,5.253.989.305,1.334.444.927,not_available,14129,2023-03-08,2023-03-18,4,371,525.275.198,134.012.765,appliance,sandwich_maker,miscelaneaous,purse
104,3,14129,5.252.547.538,1.318.727.533,avaliable,10551,2023-03-10,2023-03-11,2,543,5.251.810.961,1.341.873.668,miscelaneaous,suitcase,appliance,sandwich_maker
1282,1,13595,5.251.088.638,1.339.516.458,avaliable,10963,2023-03-07,2023-03-10,2,5,5.243.688.081,1.330.221.574,musical_equipment,contrabass,appliance,heater
487,1,12305,5.250.606.072,1.350.931.982,avaliable,13465,2023-03-06,2023-03-16,3,925,5.247.583.227,1.351.902.461,furniture,shelf,miscelaneaous,frame
1470,3,12587,5.242.118.484,1.356.744.779,avaliable,13509,2023-02-19,2023-03-06,5,381,5.241.760.805,1.346.253.005,appliance,heater,miscelaneaous,picture_frame
1158,1,12099,5.255.540.821,1.338.993.278,avaliable,10551,2023-02-20,2023-03-06,5,207,5.252.623.249,1.334.056.195,miscelaneaous,ironing_board,furniture,desk
584,2,10709,5.248.636.552,134.162.035,not_available,12687,2023-03-13,2023-03-19,3,506,5.253.832.298,1.350.708.375,furniture,armchair,tech,phone
27,1,13125,5.245.329.549,1.332.158.739,avaliable,13407,2023-02-23,2023-03-08,5,1031,5.251.421.852,1.350.228.673,miscelaneaous,plant,appliance,extractor_hood
948,3,12047,5.251.433.553,1.341.963.636,not_available,10827,2023-02-24,2023-02-24,4,1158,5.254.256.607,1.333.479.288,appliance,refrigerator,appliance,popcorn_maker
999,1,12681,5.247.591.382,1.328.724.944,not_available,13129,2023-02-24,2023-03-15,3,1119,5.246.288.498,1.339.995.141,furniture,bookcase,appliance,popcorn_maker
347,3,10825,5.252.364.119,1.361.532.747,not_available,13051,2023-02-23,2023-03-03,5,1121,5.252.189.405,1.334.169.647,musical_equipment,battery,appliance,clothes_iron
578,1,12053,525.171.527,134.106.853,not_available,13595,2023-03-06,2023-03-16,2,1138,5.252.202.816,1.343.569.401,appliance,popcorn_maker,tech,phone
1474,1,10969,5.251.809.275,1.345.463.718,avaliable,12207,2023-02-22,2023-03-05,4,433,5.250.653.756,1.332.424.518,furniture,desk,home,carpet
1486,2,12207,5.251.611.937,1.313.107.826,avaliable,12247,2023-02-18,2023-02-23,4,948,5.246.080.962,1.319.777.233,furniture,bedside_table,furniture,bed
1079,3,13465,5.245.946.095,1.335.898.642,not_available,12621,2023-02-17,2023-02-20,1,978,5.241.312.766,1.340.667.483,clothes,child_jacket,shoes,man_shoes
1104,2,12043,5.246.609.323,133.277.286,avaliable,13187,2023-02-24,2023-02-25,2,752,5.255.798.859,1.337.844.468,shoes,child_shoes,shoes,man_shoes
916,1,12059,5.250.615.989,1.334.615.918,not_available,13629,2023-02-23,2023-03-10,4,19,5.254.103.366,1.347.795.918,miscelaneaous,carpet,shoes,child_shoes
111,3,12435,5.244.109.903,1.320.314.919,not_available,13583,2023-02-20,2023-03-18,3,711,5.253.289.094,1.320.127.985,furniture,bed,lighting,lightbulb
56,1,12689,5.241.462.937,1.357.635.319,not_available,12619,2023-02-18,2023-03-14,2,1153,5.254.568.571,1.360.705.861,miscelaneaous,shopping_venture,lighting,chandelier
471,3,13465,5.252.364.536,1.335.649.098,avaliable,12357,2023-03-01,2023-03-15,5,76,5.252.269.005,1.350.021.136,miscelaneaous,books,clothes,child_jacket
1383,1,13509,5.254.079.379,1.349.037.102,avaliable,10317,2023-02-27,2023-03-12,5,503,5.245.276.072,1.319.977.045,miscelaneaous,purse,shoes,child_shoes
1125,2,10967,5.243.147.373,1.347.941.111,not_available,10587,2023-03-04,2023-03-12,2,395,5.250.255.628,1.334.534.697,furniture,wardrobe,appliance,extractor_hood
1397,3,10823,5.241.207.816,1.349.178.089,not_available,12347,2023-03-05,2023-03-15,3,401,5.255.166.363,1.326.091.664,clothes,woman_jacket,appliance,drying_rack
92,1,10551,5.254.101.044,1.360.842.276,not_available,10317,2023-02-17,2023-03-18,2,187,5.252.131.646,1.343.393.935,furniture,bed,clothes,man_jacket
1043,3,10317,5.255.213.791,133.132.612,not_available,13187,2023-02-24,2023-03-06,1,689,5.251.947.728,1.342.893.576,musical_equipment,guitar,miscelaneaous,purse
1391,3,13587,5.247.565.809,1.332.400.556,not_available,10963,2023-02-17,2023-02-18,2,1039,5.250.537.113,1.329.145.177,lighting,lightbulb,appliance,stove
1485,1,13581,5.259.602.231,1.333.052.698,not_available,13086,2023-02-23,2023-02-24,5,377,5.251.582.398,1.357.288.133,furniture,cot,furniture,shoe_rack
1320,3,10997,5.241.873.762,1.331.520.713,not_available,12055,2023-02-18,2023-02-19,1,1396,5.243.523.305,1.332.997.448,appliance,sandwich_maker,appliance,popcorn_maker
1229,3,14109,5.241.858.218,1.332.921.833,avaliable,12621,2023-03-01,2023-03-15,4,1076,5.254.643.621,1.320.708.689,miscelaneaous,board,appliance,heater
387,3,13597,5.251.473.385,1.345.389.551,avaliable,13351,2023-02-28,2023-03-16,2,1066,5.251.187.502,1.349.142.512,appliance,clothes_iron,miscelaneaous,books
1063,1,13156,5.249.026.896,1.354.245.987,not_available,12353,2023-02-18,2023-02-18,1,1490,5.253.834.055,1.342.510.363,furniture,chair,miscelaneaous,ski_skates
1232,2,12527,5.244.714.719,1.347.551.279,not_available,12623,2023-02-21,2023-03-19,3,24,5.263.510.675,1.346.179.136,shoes,child_shoes,furniture,bedside_table
1435,3,13159,5.248.936.094,1.337.176.117,not_available,12165,2023-03-17,2023-03-18,1,248,5.261.098.258,1.330.378.325,clothes,man_clothes,furniture,rollcontainers
1382,2,12435,5.243.710.586,1.319.416.659,not_available,12059,2023-02-22,2023-03-01,5,590,5.251.841.804,1.347.745.587,home,mattress,miscelaneaous,ironing_board
1229,2,12049,5.254.311.252,1.339.833.382,avaliable,12103,2023-03-04,2023-03-09,2,260,524.185.517,1.339.531.926,clothes,woman_clothes,lighting,chandelier
443,2,10247,525.006.324,1.344.052.745,not_available,13629,2023-02-28,2023-03-15,5,1170,5.242.446.555,133.087.579,furniture,mirror,appliance,popcorn_maker
587,1,10409,5.244.186.529,1.343.148.363,not_available,10439,2023-02-22,2023-03-02,5,782,5.251.705.227,1.317.720.198,appliance,dish_washer,miscelaneaous,roller_skates
258,3,12109,5.253.583.145,1.360.150.933,not_available,13088,2023-02-20,2023-03-08,1,435,5.254.494.468,1.344.283.824,appliance,clothes_iron,miscelaneaous,suitcase
255,3,13187,524.995.511,1.332.849.267,avaliable,10245,2023-02-17,2023-03-16,1,233,525.501.295,1.347.959.863,miscelaneaous,frame,appliance,dish_washer
469,1,10367,5.243.144.879,1.343.059.025,not_available,10179,2023-02-27,2023-03-05,1,889,5.250.583.195,1.339.953.167,lighting,lighting,miscelaneaous,picture_frame
315,3,12627,5.247.703.663,1.349.037.102,not_available,12459,2023-03-08,2023-03-10,5,861,5.254.223.456,1.331.579.726,musical_equipment,piano,furniture,sofa
1138,2,13507,5.254.121.646,1.338.504.028,not_available,12105,2023-02-21,2023-03-15,2,528,5.258.511.461,1.358.250.689,lighting,lighting,appliance,sandwich_maker
359,2,10997,5.248.284.198,1.334.699.421,not_available,10627,2023-03-10,2023-03-17,2,1031,5.255.039.769,1.329.433.812,appliance,vacuum_cleaner,clothes,woman_jacket
349,1,12555,5.252.354.714,1.326.967.846,not_available,14167,2023-03-02,2023-03-15,3,166,5.246.767.602,1.354.860.383,miscelaneaous,board,kids,stroller
1353,1,14129,5.248.366.392,1.325.628.249,not_available,13127,2023-02-19,2023-02-28,1,702,5.254.152.885,1.326.456.558,miscelaneaous,ironing_board,appliance,pan
1438,3,10559,5.255.906.021,1.358.900.804,not_available,13129,2023-03-16,2023-03-16,2,496,525.094.333,1.350.115.101,furniture,rollcontainers,furniture,cupboard
910,2,13437,5.254.644.525,1.329.792.022,not_available,12687,2023-03-12,2023-03-13,2,143,5.246.238.818,1.338.271.856,musical_equipment,guitar,clothes,man_clothes
107,3,12161,5.259.862.609,133.131.446,avaliable,10717,2023-03-04,2023-03-11,5,1188,525.106.708,1.336.686.243,tech,desktop,tech,phone
343,2,13465,5.245.162.865,1.341.557.938,not_available,10629,2023-02-27,2023-03-14,3,1262,525.099.032,1.345.241.784,furniture,trolley,miscelaneaous,plant
867,2,13055,524.781.719,1.345.877.971,not_available,12169,2023-03-10,2023-03-18,1,743,5.252.709.936,135.321.828,furniture,desk,furniture,sofa
149,3,13465,5.243.823.926,1.319.505.436,avaliable,12355,2023-02-26,2023-03-01,3,680,5.255.509.756,1.340.131.325,musical_equipment,guitar,lighting,lighting
272,1,13405,5.245.987.137,1.334.305.652,avaliable,13405,2023-02-23,2023-03-19,5,1297,5.247.241.173,1.347.246.635,miscelaneaous,roller_skates,appliance,drying_rack
1236,3,12627,5.253.814.972,134.044.399,not_available,13159,2023-02-28,2023-03-16,5,201,5.251.512.276,1.357.187.276,furniture,desk,miscelaneaous,purse
1436,1,13125,5.255.588.528,135.814.099,avaliable,10825,2023-02-27,2023-03-16,4,675,5.250.916.616,1.348.929.353,miscelaneaous,suitcase,shoes,woman_shoes
144,2,13591,5.254.348.903,1.345.954.148,avaliable,12205,2023-03-13,2023-03-18,1,157,5.247.190.108,1.346.779.069,miscelaneaous,ski_skates,appliance,dish_washer
235,1,13156,5.254.502.973,1.327.055.314,avaliable,10178,2023-03-05,2023-03-10,4,394,5.252.531.782,1.331.025.053,appliance,pan,appliance,extractor_hood
175,3,12107,5.247.673.183,1.357.069.555,not_available,12047,2023-03-02,2023-03-15,3,1040,5.252.092.312,1.350.836.761,appliance,pan,clothes,man_jacket
449,3,12687,5.251.901.517,1.334.418.768,avaliable,13159,2023-02-21,2023-03-06,5,547,5.250.509.562,1.326.912.732,furniture,shelf,kids,stroller
581,2,12679,5.253.802.894,133.324.225,avaliable,10707,2023-03-02,2023-03-11,5,218,5.254.598.562,134.619.773,tech,phone,appliance,sandwich_maker
122,2,12305,5.246.787.235,1.337.671.327,not_available,12623,2023-02-24,2023-03-07,5,1168,5.246.101.338,1.336.083.553,miscelaneaous,frame,furniture,shoe_rack
271,2,12277,5.247.257.343,1.331.980.343,avaliable,10827,2023-02-27,2023-03-02,4,570,5.247.563.448,1.340.270.884,furniture,cupboard,appliance,blender
1495,1,12103,5.244.250.956,1.345.276.798,not_available,12435,2023-02-24,2023-02-24,5,13,5.246.808.462,1.348.299.994,miscelaneaous,carpet,furniture,armchair
204,3,12681,5.243.905.026,1.339.528.143,avaliable,14089,2023-02-23,2023-03-13,5,1227,5.254.785.307,1.340.131.325,appliance,popcorn_maker,musical_equipment,contrabass
925,2,12059,5.251.015.685,1.338.233.268,not_available,10965,2023-03-13,2023-03-19,2,622,5.255.500.541,1.323.316.013,furniture,table,furniture,desk
384,2,10585,5.253.851.843,1.343.639.631,not_available,12623,2023-03-04,2023-03-16,3,372,5.242.617.526,1.346.044.016,furniture,bed,miscelaneaous,ironing_board
542,1,10439,5.250.936.927,1.329.751.507,avaliable,13125,2023-02-18,2023-02-19,2,1306,5.253.743.116,133.479.208,appliance,sandwich_maker,furniture,shelf
1090,2,10589,5.252.812.226,1.344.128.282,avaliable,10243,2023-02-25,2023-03-17,4,1447,5.251.709.999,1.345.935.746,lighting,chandelier,furniture,bedside_table
279,3,10785,5.254.997.292,1.318.027.282,avaliable,13469,2023-02-22,2023-03-11,5,952,524.207.309,1.341.895.194,furniture,armchair,musical_equipment,piano
1482,1,10999,5.250.994.089,1.338.996.617,not_available,12109,2023-03-08,2023-03-10,5,1294,5.247.533.819,1.347.871.262,furniture,shelf,appliance,vacuum_cleaner
618,3,12681,5.252.725.172,133.685.892,not_available,12043,2023-03-08,2023-03-14,1,759,5.253.195.002,1.339.234.283,furniture,armchair,clothes,child_clothes
1453,3,10825,5.248.703.714,1.346.751.364,avaliable,13089,2023-02-18,2023-03-04,3,606,5.246.722.173,1.334.370.646,appliance,extractor_hood,furniture,bed
1150,3,10789,5.247.696.757,1.341.533.215,avaliable,12161,2023-02-20,2023-03-17,3,485,525.949.705,1.333.223.014,tech,laptop,furniture,sofa
603,2,14129,5.262.293.779,1.330.575.525,avaliable,12057,2023-02-18,2023-03-18,5,1179,5.253.241.965,1.329.612.754,tech,keyboard,miscelaneaous,books
1387,2,12107,5.251.067.161,1.327.886.433,not_available,13088,2023-02-25,2023-02-28,4,748,5.251.361.314,1.338.447.685,appliance,blender,shoes,woman_shoes
1332,2,10179,5.250.918.961,1.340.660.088,avaliable,13503,2023-02-18,2023-03-12,1,797,5.252.057.782,1.355.271.056,musical_equipment,piano,appliance,dish_washer
1072,1,12589,5.253.858.498,1.331.852.361,not_available,12305,2023-02-22,2023-02-22,1,1500,5.255.890.561,1.350.861.704,clothes,child_jacket,furniture,shoe_rack
250,1,13581,5.252.187.829,134.185.561,avaliable,12203,2023-03-02,2023-03-10,1,1476,5.243.850.452,1.320.436.871,appliance,dish_washer,miscelaneaous,suitcase
128,3,12555,5.246.739.282,133.762.123,avaliable,10709,2023-03-14,2023-03-18,4,2,5.255.570.389,1.343.122.327,miscelaneaous,ski_skates,furniture,trolley
1372,1,12526,5.249.436.474,1.350.956.223,avaliable,10623,2023-02-21,2023-02-24,2,1082,5.253.286.411,134.340.177,shoes,woman_shoes,miscelaneaous,frame
972,2,12207,5.243.253.311,1.357.882.219,avaliable,12105,2023-03-07,2023-03-10,4,1032,5.251.368.767,1.339.840.237,furniture,cupboard,appliance,pan
418,2,10997,5.246.080.819,134.619.448,not_available,12524,2023-02-19,2023-03-03,5,1160,5.254.151.096,1.347.566.698,clothes,man_clothes,furniture,shoe_rack
628,3,13597,5.241.460.989,1.343.363.053,not_available,12526,2023-02-19,2023-02-23,1,428,5.252.177.821,1.334.948.677,furniture,bookcase,miscelaneaous,ski_skates
1159,2,12555,525.013.084,133.601.279,avaliable,12203,2023-02-24,2023-03-11,3,347,5.246.113.381,1.327.189.328,furniture,trolley,furniture,chair
1238,2,10625,5.254.316.133,1.343.337.001,avaliable,13349,2023-02-19,2023-03-14,5,936,5.247.882.989,1.335.898.642,miscelaneaous,roller_skates,home,mattress
1094,2,14057,5.243.066.382,1.342.120.833,not_available,14195,2023-02-27,2023-03-11,5,1366,5.249.844.383,1.330.157.483,furniture,shelf,miscelaneaous,frame
1252,2,10555,5.241.245.306,1.342.828.173,avaliable,12587,2023-03-06,2023-03-07,2,852,5.246.938.213,1.349.816.981,miscelaneaous,ski_skates,furniture,chair
793,3,10719,5.255.753.986,1.332.722.354,not_available,10969,2023-02-21,2023-03-04,5,833,5.248.028.557,1.332.936.593,miscelaneaous,carpet,furniture,wardrobe
1038,3,13437,5.250.913.759,1.362.374.866,not_available,12277,2023-02-26,2023-03-02,2,996,5.255.007.173,1.344.550.817,appliance,vacuum_cleaner,shoes,child_shoes
889,3,12437,5.247.900.869,1.353.810.733,avaliable,12359,2023-02-17,2023-02-21,2,230,5.241.262.964,1.317.747.471,miscelaneaous,purse,kids,baby_carriage
258,1,12107,5.249.352.374,133.416.704,not_available,10787,2023-02-18,2023-03-02,2,622,5.252.528.387,1.341.348.286,clothes,man_jacket,miscelaneaous,carpet
1116,3,12627,5.255.629.462,1.355.726.936,not_available,10711,2023-03-16,2023-03-16,5,470,5.252.262.927,1.334.599.065,tech,keyboard,appliance,heater
618,2,10825,5.244.479.673,1.338.509.429,not_available,13599,2023-03-12,2023-03-14,3,899,5.252.727.298,1.340.591.121,home,mattress,tech,keyboard
199,3,14052,5.257.342.333,134.090.424,not_available,12619,2023-02-18,2023-02-25,4,1104,5.241.832.111,1.319.967.032,appliance,clothes_iron,appliance,washing_machine
1275,3,12305,5.251.466.238,1.332.718.866,avaliable,13585,2023-02-18,2023-02-18,2,1465,5.248.546.557,1.345.667.441,clothes,child_jacket,appliance,air_conditioner
202,2,10777,52.506.417,1.340.660.088,not_available,12307,2023-03-03,2023-03-08,1,411,524.269.221,1.353.937.873,miscelaneaous,carpet,musical_equipment,piano
692,2,13187,5.257.463.093,1.350.004.045,not_available,10787,2023-03-04,2023-03-14,2,817,5.254.787.248,1.343.563.356,lighting,chandelier,appliance,sandwich_maker
409,1,10829,5.262.157.317,1.339.902.001,not_available,10719,2023-02-25,2023-03-15,2,870,5.250.253.264,1.340.660.348,miscelaneaous,ironing_board,miscelaneaous,bicycle
773,2,10623,5.247.921.627,133.819.707,not_available,13158,2023-02-20,2023-03-06,4,320,5.252.929.411,nan,tech,laptop,clothes,woman_jacket
1338,2,12527,5.242.334.931,1.328.847.547,avaliable,14197,2023-02-21,2023-03-06,1,1281,5.250.525.497,1.340.957.161,clothes,child_clothes,clothes,child_jacket
486,3,10317,5.253.491.479,1.337.307.092,avaliable,10789,2023-03-09,2023-03-13,1,505,5.254.582.129,1.337.944.605,miscelaneaous,board,lighting,lightbulb
1473,1,10179,5.246.296.876,1.345.587.928,avaliable,10119,2023-02-27,2023-03-04,1,300,5.254.978.162,134.237.121,appliance,washing_machine,tech,phone
