search_id,item_category,item_condition,distance,item_available_timer,n_views,n_likes,item_available
3833,5,1,13677,76,690,82,0
3834,3,2,5542,14,70,4,1
3835,5,2,15207,53,1839,128,0
3836,3,2,1842,27,663,46,0
3837,5,2,24279,44,80,12,0
3838,5,4,1994,77,1208,12,1
3839,4,3,8764,99,877,105,1
3840,5,1,21334,32,129,19,1
3841,4,2,9018,35,673,13,0
3842,5,3,23117,58,1109,11,0
3843,4,4,4531,4,1877,225,0
3844,4,2,31598,72,1576,283,0
3845,2,2,24772,91,592,59,1
3846,4,3,23404,25,1728,17,1
3847,5,3,11463,88,428,12,0
3848,5,2,27006,72,1650,247,1
3849,3,4,18183,35,1680,151,1
3850,3,4,21168,23,1350,40,0
3851,5,1,8158,68,135,16,1
3852,4,3,19301,2,909,118,0
3853,5,2,29921,8,1178,176,1
3854,2,2,21513,15,1367,54,0
3855,2,4,23123,65,1011,40,0
3856,2,3,30289,11,1216,97,0
3857,2,1,16626,40,767,92,0
3858,1,2,23403,47,675,47,1
3859,3,1,6773,45,507,45,0
3860,1,3,2548,67,2,0,0
3861,5,4,9138,50,592,17,1
3862,5,4,8914,78,1359,40,0
3863,5,1,18138,9,1558,249,1
3864,5,2,5610,94,1925,154,1
3865,2,4,11656,4,202,6,0
3866,4,4,18046,88,1943,136,0
3867,3,2,31686,6,1604,208,0
3868,1,3,17542,8,1065,181,0
3869,2,3,5540,79,873,69,0
3870,5,1,24230,20,283,5,0
3871,4,4,30668,19,986,59,0
3872,2,2,21420,32,267,0,0
3873,1,1,22780,57,710,120,1
3874,5,4,19217,93,1358,95,0
3875,4,4,17500,78,261,2,0
3876,4,1,22663,82,84,10,0
3877,5,4,30589,19,189,5,0
3878,1,4,24602,44,757,143,1
3879,1,4,5568,2,272,35,0
3880,3,1,21270,55,640,44,0
3881,4,1,30534,65,1177,58,1
3882,4,1,9322,7,573,51,0
3883,4,1,8514,73,1847,92,1
3884,3,2,27934,13,1676,251,1
3885,3,4,24630,34,1708,34,1
3886,2,1,2387,82,869,130,0
3887,4,4,10208,13,312,53,1
3888,5,2,9175,15,925,92,1
3889,4,4,17218,99,1575,0,0
3890,2,3,12371,89,1185,0,1
3891,5,1,4492,52,1045,94,1
3892,4,4,13247,30,943,37,1
3893,5,2,26276,99,1069,149,1
3894,1,1,10698,88,1532,91,0
3895,2,1,20488,89,519,25,1
3896,2,2,15934,58,1255,138,1
3897,1,1,4688,28,1851,296,1
3898,1,2,24547,64,1520,258,1
3899,3,1,29892,78,326,29,1
3900,1,1,21613,73,1862,93,1
3901,5,2,30792,74,95,6,0
3902,4,2,24320,39,208,2,1
3903,3,2,18951,46,896,80,1
3904,4,4,29896,46,239,23,1
3905,1,3,20303,91,963,125,1
3906,2,4,26472,83,732,58,0
3907,1,4,31992,26,190,19,1
3908,4,1,2267,71,899,8,1
3909,2,1,13940,96,1735,294,0
3910,2,2,24703,31,679,47,1
3911,4,2,30617,83,1768,88,0
3912,5,2,9361,69,758,30,0
3913,5,1,18048,0,513,61,1
3914,4,2,1089,52,1117,22,0
3915,1,3,22629,46,1820,309,0
3916,2,4,31643,64,620,99,1
3917,5,1,25582,63,1495,89,0
3918,1,3,30310,59,1519,75,0
3919,4,3,31115,32,988,187,0
3920,2,2,5553,67,85,15,0
3921,1,4,23112,99,1783,0,0
3922,4,1,27326,20,1679,268,1
3923,2,1,23417,27,606,72,1
3924,1,2,962,92,1157,208,0
3925,3,4,8247,9,888,168,1
3926,5,4,4013,15,876,105,0
3927,1,3,22240,70,601,114,1
3928,4,3,8340,28,955,76,1
3929,2,2,8189,19,1765,229,1
3930,4,1,8126,75,1125,90,0
3931,1,3,1895,72,1367,259,0
3932,3,4,30288,77,382,22,0
3933,5,2,13633,69,1316,0,1
3934,1,2,21929,86,443,66,0
3935,2,4,31888,31,84,12,1
3936,5,2,5663,25,1715,257,0
3937,2,3,19618,69,696,90,1
3938,2,2,7072,67,731,65,0
3939,5,4,26364,43,1615,80,1
3940,4,1,11278,7,618,67,1
3941,2,3,12257,51,1170,140,0
3942,1,3,11645,95,1489,223,0
3943,4,1,28045,50,1756,35,0
3944,1,3,1528,93,590,82,1
3945,1,1,2693,71,826,16,0
3946,2,1,21636,52,1355,203,0
3947,4,4,8157,28,985,0,0
3948,3,2,25274,82,1728,86,0
3949,5,4,28825,65,1771,177,0
3950,1,2,23003,96,98,18,0
3951,4,2,30337,6,1732,51,0
3952,1,1,17037,64,946,132,0
3953,3,4,11778,57,208,18,0
3954,1,4,14351,15,1836,330,0
3955,2,3,16511,54,614,12,1
3956,3,1,31197,32,1868,280,1
3957,2,3,12607,8,960,172,1
3958,5,4,23950,61,1478,280,0
3959,5,3,30416,8,1108,88,1
3960,3,1,18007,97,322,61,1
3961,3,4,13060,70,149,10,0
3962,2,3,29672,36,1546,278,1
3963,4,4,19753,89,1222,158,0
3964,4,3,28584,5,649,51,1
3965,1,4,23328,80,791,87,1
3966,1,4,4949,59,149,16,1
3967,2,1,3137,33,835,141,0
3968,5,4,1341,65,1506,90,1
3969,5,3,12010,5,471,18,1
3970,2,3,15769,54,1222,85,0
3971,5,1,7897,75,404,52,0
3972,4,3,2675,11,1314,78,0
3973,5,1,17425,82,251,0,0
3974,1,1,7109,84,62,11,0
3975,2,2,461,98,690,13,1
3976,3,1,2714,15,90,8,0
3977,1,4,19617,15,1577,126,1
3978,1,2,15178,20,143,7,1
3979,5,3,25959,47,570,62,1
3980,5,2,3938,29,470,56,1
3981,1,2,29694,95,680,34,1
3982,2,2,7772,78,1494,104,0
3983,5,3,22797,8,1832,201,0
3984,5,4,11065,27,513,56,1
3985,4,1,27009,63,1509,241,1
3986,1,2,16789,52,1591,270,0
3987,1,4,12454,38,364,29,1
3988,2,2,363,82,33,1,1
3989,3,2,29443,76,49,0,0
3990,2,2,7264,49,113,21,0
3991,3,1,1907,72,1954,58,0
3992,5,3,10373,23,1643,180,1
3993,1,2,30198,42,1547,77,0
3994,3,3,23306,72,634,12,1
3995,3,4,28914,78,212,31,1
3996,2,4,9613,6,1596,143,1
3997,5,2,3078,98,174,20,0
3998,5,2,7232,91,1628,32,1
3999,3,2,20347,64,466,27,0
4000,4,2,22835,26,178,28,0
4001,2,2,28888,64,1718,292,0
4002,1,1,20441,73,201,4,0
4003,5,3,16944,73,1140,22,1
4004,4,2,29480,76,356,7,0
4005,1,2,27094,61,1070,160,0
4006,4,2,8542,98,20,3,0
4007,4,4,17075,5,562,78,1
4008,3,2,5481,49,197,9,0
4009,5,1,1306,22,1277,166,0
4010,4,4,16405,7,1785,267,1
4011,5,3,10099,71,398,63,0
4012,3,4,6667,83,89,3,0
4013,5,1,16594,97,295,8,1
4014,3,1,24313,67,434,0,1
4015,2,2,2043,78,1117,212,0
4016,1,2,23368,88,239,16,0
4017,3,1,2253,83,35,0,0
4018,3,3,2346,4,1991,99,1
4019,4,2,28356,40,1591,0,1
4020,4,1,21969,85,1926,134,0
4021,5,1,15595,13,746,44,0
4022,1,1,25369,9,183,5,0
4023,4,1,29718,89,1859,241,1
4024,1,1,17823,61,998,29,0
4025,1,4,25559,55,962,134,0
4026,4,3,23895,97,1124,112,1
4027,5,2,1387,86,1397,97,0
4028,2,1,20162,24,1718,137,0
4029,3,2,24823,14,1537,199,0
4030,3,1,12919,4,988,0,1
4031,1,4,29959,55,901,99,0
4032,4,4,6160,77,1500,285,1
4033,4,3,21361,93,914,45,1
4034,5,1,5902,74,1771,35,1
4035,5,3,27324,95,1466,43,1
4036,3,4,12544,37,15,2,0
4037,1,3,4661,23,630,113,0
4038,1,2,23256,57,104,6,0
4039,3,4,24570,28,367,7,1
4040,1,2,14925,91,1934,38,0
4041,3,2,27197,77,271,18,0
4042,4,1,4165,54,1226,110,1
4043,2,3,21506,79,1052,84,0
4044,5,4,14094,85,1244,87,1
4045,2,3,21291,63,1192,83,0
4046,5,1,8263,70,626,106,1
4047,3,1,21117,15,1595,239,1
4048,4,2,29231,58,1972,138,0
4049,3,4,3429,56,1196,215,1
4050,1,1,26686,36,1663,216,0
4051,2,2,4291,94,1829,292,1
4052,5,3,10703,79,823,90,0
4053,3,4,8534,4,1650,0,1
4054,5,4,14444,58,1091,152,0
4055,5,2,31033,33,595,95,1
4056,2,3,16723,68,623,118,0
4057,2,1,22760,15,1986,139,0
4058,1,1,14732,50,1408,154,1
4059,3,4,19231,7,540,70,0
4060,2,1,26969,81,1358,258,1
4061,5,1,8899,9,204,14,0
4062,2,2,19412,76,406,40,1
4063,3,1,8199,21,1592,286,0
4064,4,3,23590,88,1167,46,1
4065,4,4,15334,40,712,64,1
4066,1,1,29947,27,801,88,1
4067,3,3,14316,38,2000,200,0
4068,2,2,1297,91,429,51,0
4069,1,2,6113,10,514,61,0
4070,4,3,16688,85,1984,337,0
4071,1,2,30943,42,1989,139,1
4072,5,2,23309,73,451,81,1
4073,4,2,16713,67,987,9,1
4074,5,1,18707,57,1060,53,0
4075,2,4,23089,43,1443,245,0
4076,1,4,21459,13,308,9,1
4077,3,1,17305,87,183,29,1
4078,3,3,18667,85,49,2,1
4079,3,4,28390,49,1005,40,0
4080,3,4,17258,49,65,1,0
4081,2,3,8569,23,1065,21,1
4082,2,3,13668,49,1801,306,1
4083,5,2,2982,4,941,169,0
4084,4,4,1047,67,346,20,1
4085,5,2,8436,66,1466,161,1
4086,4,2,11217,76,520,57,1
4087,1,4,890,30,235,2,1
4088,1,2,11634,43,781,93,1
4089,4,2,22589,86,322,28,0
4090,1,2,31099,13,3,0,1
4091,5,4,19131,98,1394,181,1
4092,4,3,10935,20,793,95,1
4093,4,2,4335,61,909,27,0
4094,4,1,842,82,240,33,1
4095,1,1,9690,18,682,40,1
4096,3,4,4838,61,1672,150,0
4097,4,3,19034,12,1683,286,1
4098,1,1,26953,86,511,51,1
4099,3,4,3529,86,1407,182,1
4100,2,4,23785,24,982,19,1
4101,3,4,12042,90,1673,150,1
4102,1,4,1275,16,779,0,0
4103,5,2,10377,1,1923,346,1
4104,4,1,14971,37,851,8,1
4105,2,4,29734,0,502,45,0
4106,1,2,22594,39,471,28,1
4107,5,1,29827,95,1058,137,1
4108,4,1,3796,41,1265,189,1
4109,5,2,19478,96,1198,11,1
4110,3,2,21775,60,1074,0,0
4111,4,1,20417,42,617,98,1
4112,5,3,24976,4,1511,181,1
4113,5,2,25162,71,943,37,0
4114,2,4,25539,2,1235,185,1
4115,1,4,31066,49,1852,74,0
4116,4,2,9284,56,1894,132,0
4117,3,1,8707,24,1731,0,1
4118,2,2,29070,33,1326,185,1
4119,2,4,7484,13,1169,187,1
4120,3,2,6150,75,674,47,0
4121,4,3,12755,12,1076,10,0
4122,2,4,12080,62,1238,136,1
4123,3,4,2078,92,669,107,1
4124,1,2,13966,55,569,79,0
4125,2,3,767,14,1491,223,1
4126,2,4,22947,77,619,18,1
4127,1,1,21916,98,1342,228,0
4128,4,4,31341,80,1778,266,0
4129,5,4,24258,11,1356,162,0
4130,2,2,10676,93,1043,135,0
4131,4,3,706,5,813,121,0
4132,5,1,25277,11,1794,340,1
4133,1,1,26000,10,587,17,1
4134,3,3,7109,78,1067,117,1
4135,4,4,3799,52,201,18,0
4136,5,4,17226,39,792,55,1
4137,5,4,27788,30,658,46,0
4138,2,3,9598,61,375,3,0
4139,2,1,18130,70,222,17,1
4140,1,3,31744,65,1549,139,1
4141,1,2,11793,44,764,15,0
4142,1,3,25336,60,264,31,1
4143,3,4,7707,10,1847,221,0
4144,4,1,18743,60,1729,155,0
4145,2,4,11984,14,1878,131,0
4146,5,2,6362,95,1168,70,1
4147,5,2,24859,85,734,7,0
4148,3,1,14958,40,1456,87,1
4149,2,3,5543,6,1143,91,1
4150,3,2,23609,35,371,14,1
4151,3,2,18443,55,1435,0,1
4152,2,2,17566,63,282,5,1
4153,1,4,29432,19,576,23,1
4154,5,1,31115,18,1985,218,0
4155,2,1,20410,66,1677,150,1
4156,2,2,3690,63,583,99,1
4157,2,4,7894,36,498,44,1
4158,2,1,3085,39,1815,199,1
4159,3,4,7170,27,1498,29,0
4160,3,2,2227,23,1328,119,1
4161,2,1,30525,14,393,55,1
4162,5,3,14078,75,548,0,0
4163,3,2,12906,60,516,72,0
4164,2,2,29345,97,714,71,1
4165,5,4,3539,21,1296,129,0
4166,3,2,6740,28,997,139,1
4167,3,2,29077,38,143,22,0
4168,2,2,31178,79,1520,45,1
4169,3,4,12520,74,1878,319,1
4170,5,3,24294,67,1728,51,0
4171,2,1,29291,31,1277,63,0
4172,2,3,4441,69,1060,84,1
4173,4,3,1898,93,1501,135,0
4174,4,2,14296,46,1034,144,1
4175,5,4,9603,4,226,33,1
4176,2,2,17711,7,1273,178,1
4177,5,3,23160,58,33,0,1
4178,4,2,28263,84,1250,75,0
4179,2,2,23192,94,1211,48,0
4180,2,4,7898,88,1362,204,0
4181,3,3,13108,77,1362,204,0
4182,3,4,1380,63,1033,154,1
4183,3,4,28778,78,871,95,1
4184,3,1,28297,48,257,43,0
4185,4,4,23468,19,393,3,0
4186,3,1,30862,29,1914,344,1
4187,3,3,10213,29,1373,27,0
4188,1,2,1744,27,896,53,0
4189,4,2,22414,55,1938,155,1
4190,1,3,31629,8,10,0,0
4191,2,2,17467,42,1373,123,0
4192,5,3,14707,95,1674,50,1
4193,4,4,22849,84,1349,175,1
4194,1,3,6947,29,523,26,0
4195,5,2,25485,41,1027,164,0
4196,5,4,18559,97,1703,68,0
4197,4,4,19088,96,39,5,1
4198,3,1,22060,64,1174,93,0
4199,4,4,12871,59,1439,14,1
4200,4,4,9448,57,1124,146,1
4201,5,2,16267,10,1939,232,0
4202,2,4,31607,48,433,56,1
4203,2,3,19149,99,1720,326,1
4204,5,1,19630,17,38,0,1
4205,4,4,23906,53,1678,0,1
4206,5,2,8117,63,1339,227,1
4207,2,3,18363,96,1909,0,1
4208,5,4,10154,64,1065,10,1
4209,2,4,30235,73,795,143,0
4210,2,2,31284,5,204,6,0
4211,4,4,3367,40,1493,238,0
4212,2,4,29255,74,1419,141,0
4213,1,3,26622,12,352,56,0
4214,4,4,19763,72,1586,0,0
4215,4,2,950,15,1201,36,0
4216,5,2,4239,52,1811,181,0
4217,5,2,9835,40,1089,196,0
4218,5,2,5247,57,1082,54,0
4219,3,1,4909,87,254,17,1
4220,1,4,9364,2,900,54,0
4221,3,2,8932,84,552,82,0
4222,3,3,19580,35,694,131,1
4223,4,1,24685,56,169,20,0
4224,2,4,6382,78,1962,176,1
4225,2,2,27920,62,1837,36,1
4226,3,2,25295,57,1019,183,0
4227,2,1,16788,62,853,68,0
4228,5,4,23082,31,1733,34,1
4229,4,1,26337,40,581,87,0
4230,5,1,15220,15,163,21,0
4231,5,2,29878,46,815,130,0
4232,2,1,19802,55,1847,0,0
4233,4,1,3846,25,1136,34,0
4234,5,1,26638,23,1608,176,0
4235,1,3,16553,69,784,78,1
4236,3,3,3006,91,1519,258,1
4237,4,1,10707,54,1227,110,0
4238,1,1,8649,53,270,32,0
4239,3,4,27308,23,633,107,0
4240,2,1,26237,78,266,23,1
4241,3,2,24634,11,1342,187,0
4242,3,1,712,19,511,97,0
4243,5,1,23007,46,970,126,1
4244,5,2,10234,66,1949,311,1
4245,4,1,10537,36,331,13,0
4246,1,2,29602,45,892,124,0
4247,3,1,12020,2,180,32,1
4248,2,3,8292,35,1492,268,1
4249,4,4,10971,39,727,123,0
4250,4,3,4563,73,1324,39,0
4251,5,2,18721,13,465,79,1
4252,4,4,25466,94,1648,115,0
4253,3,2,29402,26,85,0,0
4254,3,2,13749,15,247,27,1
4255,5,1,9674,31,928,64,1
4256,4,4,3366,2,119,9,0
4257,5,4,20155,89,1719,0,1
4258,1,3,24634,18,820,139,1
4259,3,1,22124,85,1406,70,1
4260,5,3,9631,49,1784,267,1
4261,1,1,26905,96,1698,237,1
4262,5,1,22838,70,499,64,1
4263,5,2,22866,40,666,19,1
4264,1,2,17648,19,1551,0,0
4265,5,2,9255,17,597,77,0
4266,4,3,25975,93,1365,122,1
4267,5,3,31495,67,1241,124,1
4268,5,2,27607,75,1850,18,1
4269,3,3,30145,31,1653,231,0
4270,2,1,3491,69,1517,136,1
4271,1,4,18094,49,803,64,1
4272,4,2,23625,69,1945,194,1
4273,5,2,1299,23,111,4,0
4274,4,4,20093,19,71,0,0
4275,3,4,20454,91,1290,129,1
4276,2,1,29960,63,1691,304,1
4277,3,1,16078,1,633,82,0
4278,3,4,11999,79,1369,0,0
4279,5,3,31378,14,1636,245,0
4280,4,3,24642,55,1242,24,1
4281,4,2,21694,14,1795,143,1
4282,2,3,6809,68,1773,0,1
4283,4,2,29676,71,1889,37,1
4284,3,1,7693,21,685,75,0
4285,3,1,1864,13,675,101,0
4286,1,3,11612,18,1785,339,1
4287,4,4,7235,42,1082,108,0
4288,5,4,29452,91,1310,131,0
4289,2,3,3779,85,966,28,0
4290,4,2,22221,14,175,33,0
4291,5,4,26660,71,1791,89,1
4292,4,3,27427,62,774,54,0
4293,3,2,21837,19,51,3,1
4294,1,1,4884,48,865,164,0
4295,5,1,16737,71,1350,121,1
4296,4,2,26956,85,202,32,0
4297,5,4,15542,70,735,110,0
4298,3,4,10353,32,1591,127,1
4299,5,4,14323,29,283,50,1
4300,3,3,1859,1,864,103,1
4301,2,2,6604,8,10,1,0
4302,5,3,27789,39,160,20,1
4303,2,4,10691,51,355,56,0
4304,2,4,6821,43,344,0,0
4305,4,4,20420,42,1106,22,0
4306,2,2,13662,77,1933,115,0
4307,3,4,11407,87,1462,43,1
4308,4,2,19733,42,100,7,1
4309,1,4,46,65,5,0,0
4310,2,4,4396,44,1355,94,1
4311,1,4,27135,2,485,63,0
4312,2,4,7166,37,1205,72,0
4313,4,2,22129,2,767,115,1
4314,4,1,26060,82,1160,150,0
4315,1,4,21996,60,994,149,0
4316,5,3,14054,44,1744,191,1
4317,2,3,9226,95,1714,17,0
4318,1,2,11762,92,760,136,1
4319,2,4,18555,38,1938,96,1
4320,3,2,27186,73,1895,94,1
4321,3,3,2002,81,1949,97,1
4322,3,2,28463,9,1284,231,0
4323,5,1,25945,28,1566,234,1
4324,1,1,13542,93,1116,22,0
4325,2,3,18960,38,542,0,0
4326,4,3,17476,28,828,24,0
4327,4,1,17530,41,1217,0,1
4328,1,3,31161,69,901,81,0
4329,3,4,22543,0,1204,132,1
4330,4,3,12312,98,458,22,1
4331,2,4,28958,60,792,110,0
4332,1,1,15303,90,439,70,0
4333,5,1,4688,84,321,12,1
4334,3,4,9590,50,1510,226,0
4335,1,1,17953,54,877,78,0
4336,1,2,12456,8,861,34,1
4337,4,1,31503,67,1811,0,1
4338,4,1,30774,49,1885,37,0
4339,1,2,29850,60,577,17,1
4340,5,4,11949,0,1402,154,1
4341,1,2,3225,34,794,47,1
4342,4,2,14266,37,101,4,1
4343,2,2,12411,17,1636,49,1
4344,2,2,20910,69,1812,217,1
4345,2,2,31473,22,857,154,1
4346,1,4,1020,40,220,33,0
4347,4,3,15863,16,1989,119,0
4348,4,2,23013,39,495,24,0
4349,4,3,9296,42,1587,95,0
4350,3,3,797,31,727,36,1
4351,2,1,24642,43,1552,77,1
4352,1,3,14801,37,283,8,0
4353,3,3,1215,61,537,80,1
4354,4,1,15126,63,1510,181,0
4355,5,4,27257,36,1484,44,1
4356,4,1,30061,28,1360,204,0
4357,1,2,1859,98,1906,266,0
4358,1,1,17106,86,831,33,0
4359,3,2,28801,1,766,114,0
4360,5,2,23725,17,1322,185,1
4361,5,4,8746,83,1484,252,0
4362,2,1,10127,69,659,65,1
4363,3,2,27420,17,1694,152,1
4364,3,2,620,30,1419,198,1
4365,4,4,7970,13,1759,158,1
4366,3,2,17506,58,1087,10,1
4367,4,3,17430,6,720,43,1
4368,3,1,27142,83,1563,296,1
4369,1,3,22911,34,26,1,0
4370,4,4,9697,86,741,111,0
4371,1,1,8367,0,401,4,1
4372,4,4,26385,43,1085,130,1
4373,3,2,686,38,591,70,1
4374,5,4,3605,59,1202,216,0
4375,5,1,23378,72,627,112,0
4376,4,3,21367,71,128,23,0
4377,5,1,18018,92,171,11,1
4378,3,1,4902,62,1025,71,0
4379,1,4,11650,31,425,55,1
4380,3,1,24501,81,227,29,1
4381,2,3,4977,86,112,8,0
4382,5,3,8324,69,1090,98,1
4383,2,2,21197,25,1673,200,0
4384,4,4,17373,68,923,64,0
4385,4,2,11165,46,132,21,1
4386,1,2,30378,62,100,16,1
4387,2,2,24721,83,1076,118,1
4388,1,3,13265,53,224,6,1
4389,2,1,10289,71,1894,113,1
4390,5,1,16714,38,884,0,0
4391,4,4,2697,11,195,15,0
4392,3,2,21561,19,845,109,1
4393,1,2,10649,41,1815,0,0
4394,5,3,1291,74,327,49,0
4395,5,2,20687,31,1476,162,0
4396,1,2,21941,95,294,44,1
4397,3,2,1195,92,424,8,0
4398,5,1,1260,26,1934,328,1
4399,5,2,3083,54,1150,126,0
4400,5,2,16014,88,1054,115,0
4401,1,4,452,90,1504,195,1
4402,3,1,191,25,778,70,0
4403,5,1,13506,43,1301,247,0
4404,4,4,15522,54,1976,0,1
4405,1,1,28203,11,516,87,1
4406,2,3,28195,81,35,1,1
4407,1,3,25713,61,979,117,1
4408,5,3,3582,23,1204,48,1
4409,1,3,15678,87,1392,167,1
4410,3,2,26689,19,1640,131,0
4411,1,3,2294,92,1070,192,0
4412,3,1,23724,87,818,57,1
4413,1,1,10092,98,428,25,1
4414,5,2,11032,52,755,98,0
4415,2,2,7022,12,1357,135,1
4416,4,4,15623,72,366,21,0
4417,1,1,14498,0,1829,18,1
4418,3,4,16627,72,1391,13,0
4419,5,2,7187,85,523,94,0
4420,2,4,3261,22,1868,242,1
4421,2,1,7024,75,1565,156,0
4422,3,2,8131,87,1866,74,0
4423,2,3,183,94,339,13,1
4424,3,3,22530,38,408,77,1
4425,4,4,24410,99,522,57,1
4426,4,1,29503,51,1900,152,0
4427,3,1,7947,98,1110,177,1
4428,2,2,23449,82,648,38,0
4429,1,1,25328,43,1549,139,0
4430,1,2,22353,58,66,9,0
4431,5,4,14715,77,1600,224,1
4432,4,3,26994,65,1521,45,0
4433,1,4,2072,67,336,20,0
4434,1,2,13283,67,1616,64,1
4435,3,3,14670,38,149,0,0
4436,5,3,3391,83,1517,30,0
4437,1,2,14939,22,780,46,1
4438,2,1,22351,41,1526,122,1
4439,2,2,28669,9,1087,141,0
4440,5,4,31425,74,1003,40,1
4441,5,4,25015,33,1909,343,0
4442,5,3,5973,85,475,14,1
4443,3,1,26224,44,1523,137,0
4444,5,3,7625,60,609,24,0
4445,4,3,15536,54,960,57,0
4446,4,4,16413,19,853,145,1
4447,3,4,1857,18,281,11,1
4448,3,1,21659,61,1483,44,0
4449,5,2,30419,10,1706,68,0
4450,5,4,9408,9,1008,40,0
4451,1,1,19696,99,881,88,1
4452,4,4,16970,19,1439,187,1
4453,2,1,7633,89,561,33,0
4454,3,4,20943,20,1300,26,1
4455,1,2,12499,61,1025,92,1
4456,4,2,13691,41,330,23,1
4457,1,1,21433,11,1682,151,1
4458,1,1,15832,3,1652,148,1
4459,2,4,22324,0,1854,92,1
4460,1,1,8390,74,1731,311,1
4461,1,1,23788,33,496,94,1
4462,3,2,11839,3,266,34,1
4463,4,4,30125,53,1627,97,1
4464,1,3,28166,33,1061,42,0
4465,3,1,22966,88,825,33,0
4466,5,2,25750,37,240,28,1
4467,4,4,8394,50,1218,231,1
4468,2,4,8615,57,539,80,0
4469,1,1,16067,71,93,9,0
4470,1,2,499,57,1995,199,1
4471,2,1,17871,68,1145,137,1
4472,3,2,5046,83,1112,22,0
4473,1,1,2125,14,1906,343,0
4474,5,1,18674,46,9,0,0
4475,5,1,2437,65,521,41,0
4476,1,2,23852,0,681,68,0
4477,3,1,23164,46,216,6,1
4478,3,2,24753,52,65,9,0
4479,5,4,407,44,373,29,1
4480,1,2,1093,23,1789,125,0
4481,1,1,17280,46,1677,134,1
4482,5,3,30184,72,1672,183,1
4483,2,1,2743,86,1663,182,1
4484,4,2,27315,18,1461,248,1
4485,4,1,13219,99,1266,75,1
4486,2,2,31632,4,1761,299,1
4487,1,4,14696,65,469,14,1
4488,4,3,23316,23,905,153,1
4489,5,4,13776,23,913,127,0
4490,1,4,746,48,1665,249,1
4491,3,2,26181,30,769,69,1
4492,4,2,9892,51,213,31,1
4493,5,1,423,39,966,9,1
4494,1,2,30210,43,1890,56,0
4495,1,2,15581,63,655,85,1
4496,3,2,12890,84,313,56,1
4497,2,1,6255,61,118,15,1
4498,2,2,23466,8,1308,39,0
4499,1,1,27564,53,1586,269,1
4500,4,2,48,25,1221,183,0
4501,5,3,889,46,363,58,1
4502,4,4,6906,47,1626,211,0
4503,5,1,23170,51,2000,100,1
4504,3,4,28378,55,648,84,0
4505,1,4,26316,57,1641,246,1
4506,2,2,5518,32,891,124,1
4507,4,2,21383,80,263,13,1
4508,3,2,12115,61,1351,94,0
4509,1,3,17934,21,1785,267,0
4510,3,3,16930,11,1469,29,0
4511,3,3,25113,52,1993,298,1
4512,4,2,24321,31,1412,268,0
4513,2,4,19091,5,155,27,0
4514,3,4,16099,63,979,58,1
4515,4,3,26763,91,1300,156,1
4516,5,1,18355,77,1721,292,0
4517,5,4,259,22,1602,32,1
4518,4,3,1740,68,987,39,0
4519,1,3,27678,23,1124,101,0
4520,1,2,29647,48,669,100,1
4521,1,2,2015,71,796,39,1
4522,4,2,22678,47,1427,256,0
4523,4,4,17130,65,1002,90,0
4524,4,1,12627,48,617,12,1
4525,4,2,11885,84,1616,161,1
4526,1,1,23484,90,1516,288,0
4527,4,3,23046,75,508,30,1
4528,5,4,29637,3,335,43,0
4529,4,2,12892,61,825,156,1
4530,4,3,9701,64,849,127,0
4531,1,4,25989,48,495,74,1
4532,1,4,1109,47,184,5,1
4533,5,2,17624,88,1428,57,0
4534,5,1,29647,44,1809,72,1
4535,5,4,13273,42,1244,211,1
4536,5,1,16260,65,868,60,0
4537,5,2,18945,10,26,0,1
4538,4,4,20468,20,1015,162,0
4539,3,3,12730,81,127,13,1
4540,3,1,10518,75,1222,12,1
4541,5,3,3145,70,878,122,1
4542,5,2,14472,73,1648,197,0
4543,1,3,27890,55,361,68,0
4544,2,3,273,23,975,175,1
4545,5,2,19864,12,500,90,1
4546,4,3,11878,34,763,7,0
4547,5,4,6499,73,4,0,0
4548,4,4,25711,68,1834,293,0
4549,1,3,9556,53,1440,57,1
4550,5,4,2771,40,1464,73,1
4551,4,4,22851,95,1304,39,1
4552,1,4,21225,23,790,134,0
4553,1,4,5264,58,1167,35,1
4554,4,1,15448,68,1859,130,0
4555,5,4,19159,96,453,0,1
4556,1,2,6750,56,1245,186,1
4557,4,4,26885,35,1496,179,1
4558,2,3,15928,46,923,73,0
4559,1,1,19110,89,1461,248,1
4560,3,3,26914,6,1910,324,1
4561,5,2,17665,78,1777,213,1
4562,3,1,18015,32,471,89,1
4563,4,3,20177,88,799,119,0
4564,3,3,31602,13,1612,96,0
4565,5,3,18704,27,115,20,0
4566,2,4,4402,0,1477,177,0
4567,5,2,8814,58,824,140,0
4568,4,4,23862,33,122,8,0
4569,2,1,7803,19,211,18,0
4570,1,2,25038,67,496,89,1
4571,4,1,19182,92,1543,185,1
4572,1,1,20577,86,190,20,1
4573,5,4,21008,64,401,56,1
4574,3,4,18637,96,1485,14,0
4575,1,4,23046,99,356,24,1
4576,3,2,10661,98,1155,11,0
4577,4,1,13132,90,1119,134,0
4578,3,4,27756,95,1460,262,1
4579,1,1,4001,21,1040,114,1
4580,4,3,27561,74,1240,62,0
4581,1,3,13785,7,299,26,1
4582,4,3,19215,68,742,96,0
4583,3,1,27987,71,1372,0,1
4584,3,2,1018,73,1304,52,1
4585,2,3,6189,29,559,100,1
4586,4,1,1379,84,711,63,1
4587,2,1,1725,41,1401,70,1
4588,4,2,3875,5,905,63,0
