item_category,item_condition,item_available_timer,distance,n_views,n_likes,item_available
5,4,70,31468,569,73,0
4,1,38,18926,622,0,1
5,1,36,9166,899,26,0
4,2,19,10712,1097,32,0
2,1,38,20333,707,28,1
3,4,89,23721,1078,140,1
2,1,73,29287,121,13,0
4,4,53,19263,1094,175,1
5,2,38,11694,1626,97,1
2,4,48,15490,1123,168,1
1,2,95,12959,1774,177,0
2,2,22,1313,837,33,1
1,3,60,13042,1483,14,0
1,4,68,14004,965,144,1
3,3,97,1923,229,18,0
5,2,57,26851,1068,117,1
3,2,91,7911,1804,162,1
1,3,81,12037,44,5,0
3,3,0,24706,1755,70,1
1,4,60,6682,808,32,1
1,4,67,3126,393,15,0
3,4,37,21859,1986,39,0
1,4,35,5113,1603,224,0
2,4,56,7929,1875,318,0
2,2,42,3064,126,10,1
1,4,18,17820,520,52,0
1,2,64,24688,295,38,1
5,4,67,21950,1065,0,0
3,1,96,15440,1433,85,1
4,3,62,29224,1517,212,0
5,2,92,18338,1975,19,0
5,1,65,13230,78,12,1
5,2,21,7274,885,70,1
4,3,41,13902,892,8,0
1,3,67,14067,800,16,0
2,1,52,23028,300,48,1
3,2,88,13127,1586,126,1
1,1,21,28696,1994,179,0
1,2,25,10309,1127,169,1
3,2,17,22823,1329,13,0
1,2,99,1320,1651,231,0
4,2,72,29174,968,48,1
1,4,59,30757,1812,289,1
4,1,91,5534,631,119,1
1,2,96,16971,1538,261,0
3,2,22,11632,1234,185,1
3,2,46,30653,1394,111,0
4,1,17,8016,1767,70,1
5,3,31,14427,1820,72,1
4,4,20,29059,1361,136,1
2,2,30,24203,1827,73,0
3,1,49,28849,644,0,0
4,4,78,14115,1075,43,0
1,1,27,21863,1984,99,1
4,4,58,21637,288,0,1
3,3,73,30892,1617,48,1
2,4,40,16567,380,72,1
5,1,3,10868,1394,0,1
2,1,11,7614,223,28,0
2,1,39,23612,1681,33,1
4,3,98,5308,1601,128,0
5,2,8,569,846,143,1
3,1,93,26912,1218,24,1
2,3,27,6289,972,174,0
4,1,29,6786,1830,109,1
4,1,8,31260,544,70,0
2,4,35,27676,820,90,0
2,4,69,29348,29,2,1
5,3,48,24536,1177,47,1
1,2,98,22742,1059,190,0
4,1,92,19978,1485,59,1
2,3,9,18198,266,15,0
5,2,90,19976,1161,220,0
1,3,63,27950,487,4,0
2,3,80,3674,717,21,1
3,4,38,3365,317,22,0
3,2,2,20751,1936,38,1
1,4,40,26521,272,13,0
5,2,80,24783,1479,177,0
5,2,68,29948,1862,316,1
5,2,63,9857,990,0,1
5,3,41,18419,1865,186,0
5,4,72,2646,1968,255,1
2,1,57,6397,1688,286,1
3,1,63,29141,919,137,1
4,3,59,31440,1338,254,0
2,4,85,14313,1604,112,0
2,4,39,12251,778,54,0
1,2,14,26154,1205,12,0
3,2,88,19409,1803,126,1
3,2,90,1534,1204,96,0
3,2,93,12795,730,29,0
3,2,66,19424,968,77,1
5,4,30,24460,1152,34,1
5,2,73,21288,614,12,0
5,4,77,18853,1135,45,1
2,3,98,60,1159,92,0
3,4,25,8245,20,3,0
3,2,98,4711,1466,278,0
3,2,45,1714,455,40,0
4,1,70,14059,211,16,1
5,1,5,13250,1660,265,1
3,4,50,28348,211,35,0
4,4,75,16852,459,22,1
4,1,35,12163,468,46,1
4,2,22,7946,1822,109,1
5,3,52,808,1121,201,0
1,1,56,1155,1935,328,0
5,2,65,31632,1017,61,0
4,4,33,31787,336,16,1
1,1,77,9317,368,25,1
1,2,16,23885,1616,32,0
3,4,5,15738,713,28,0
3,2,52,23077,1046,104,0
3,1,27,12570,281,47,1
2,3,88,25183,1725,86,0
5,3,1,22606,117,16,1
5,2,42,18166,1069,42,0
4,2,0,19742,448,85,0
4,3,54,14629,1157,34,1
2,1,99,21865,221,6,1
5,4,74,6025,460,32,0
2,4,91,26825,800,0,0
3,2,40,28413,740,14,1
4,2,54,19115,598,71,1
2,2,86,218,1806,108,1
3,2,73,7332,821,131,0
2,3,28,19689,1182,153,0
1,2,13,30447,1425,171,0
2,2,38,9748,1933,212,1
3,4,24,6648,1255,25,1
1,4,77,12286,1778,195,1
4,3,19,15888,101,10,1
3,4,49,26047,1332,13,1
1,2,73,23069,281,11,0
2,3,8,23445,530,100,1
2,2,31,11267,1219,231,0
2,1,12,5696,264,29,1
5,1,43,6090,1908,95,1
1,2,66,14137,1880,188,0
1,3,87,27378,1244,87,1
3,2,20,11331,644,77,0
4,4,46,25241,1768,229,1
1,1,11,14084,1537,30,0
2,4,77,5398,1093,43,0
2,4,71,25639,1679,50,0
4,2,74,29323,58,9,1
2,1,30,22710,1432,128,0
3,3,5,18361,56,3,0
4,3,31,2663,1351,256,1
2,1,16,30891,1121,112,1
3,3,78,11948,1545,46,0
5,3,78,10847,1908,305,0
2,1,66,27333,1192,178,1
5,2,53,19763,1138,170,1
4,3,98,1049,299,26,1
5,1,47,9629,1512,75,0
5,4,14,16026,1191,166,1
3,3,90,25158,1155,127,1
5,2,64,3327,106,1,1
5,3,94,28189,350,0,1
3,1,39,23722,628,87,0
3,2,66,17778,1396,125,1
3,4,95,5555,359,39,0
1,2,19,27081,1263,101,1
5,4,32,21398,288,43,1
2,3,11,8442,684,95,0
4,4,31,4326,1028,41,1
3,4,77,29816,1826,219,0
4,4,24,18305,1359,95,1
1,4,53,23367,1365,204,1
1,3,29,23996,1204,84,0
4,2,66,24361,855,111,0
2,1,89,3643,571,45,1
3,1,16,9785,1714,171,1
4,3,28,10170,1878,244,0
4,2,96,12624,1058,0,0
4,3,24,16293,1803,306,1
3,1,53,21196,1042,41,1
3,1,76,30563,840,75,0
5,2,97,26429,470,61,1
3,2,81,19221,980,98,0
3,3,22,28135,942,122,0
4,1,64,11952,1241,99,0
5,3,63,4330,417,75,1
2,1,9,4474,931,139,0
1,2,1,31362,557,0,1
5,3,90,21664,606,12,0
5,2,64,572,1571,109,1
2,4,76,8505,727,72,0
3,3,3,11008,332,53,1
5,4,53,7573,1436,57,0
1,2,82,29774,169,28,1
3,4,26,9213,1743,156,0
5,3,89,21399,1232,61,0
4,2,98,12744,697,111,0
4,3,32,619,1770,17,0
4,4,89,22402,1599,0,1
3,2,74,13581,132,14,0
5,1,51,7661,1355,257,1
1,2,46,195,1463,58,1
5,3,38,1252,1586,253,0
4,1,2,13525,1581,268,1
5,1,60,14792,1233,197,1
2,1,28,27798,1360,108,0
2,3,61,12486,400,40,1
1,2,97,23283,408,61,1
3,3,30,321,802,0,0
1,4,40,8670,606,30,0
4,4,82,17356,872,148,1
5,1,63,23982,1035,41,1
2,1,43,6117,83,0,1
1,1,53,2597,1946,350,0
1,2,76,16662,1112,166,1
3,4,89,18258,1612,80,1
1,2,62,22160,1356,149,1
5,3,98,4967,1721,172,0
1,3,28,11189,1332,133,0
5,4,59,15206,1032,103,1
4,3,85,20512,666,66,0
1,4,61,25169,330,46,0
2,1,5,23401,975,165,1
2,3,96,3651,161,11,1
3,2,13,21866,1185,0,0
3,4,46,29630,1022,143,0
2,2,7,28464,1106,188,0
3,3,74,2327,564,22,1
3,1,15,24341,1426,228,1
5,3,16,29591,1372,137,0
2,3,10,28731,1380,179,1
2,4,4,27706,1908,171,1
2,1,68,21932,1956,273,0
5,1,97,18622,1298,12,1
3,4,18,17508,1630,211,0
1,3,86,7587,800,104,0
2,3,75,27980,1939,58,0
3,2,39,26445,737,44,1
4,3,81,16766,1654,231,1
3,1,41,8936,1985,297,1
4,1,84,29562,669,20,1
2,2,80,15517,1229,0,0
4,3,98,7593,672,87,0
5,1,47,1828,691,48,0
5,1,0,23727,734,102,0
2,4,77,24424,826,132,1
5,3,88,28859,1777,17,1
4,4,11,31512,575,63,1
5,2,57,18077,113,18,0
1,4,25,21176,1948,253,0
1,3,87,11330,1069,128,1
5,2,3,7052,274,32,1
2,4,61,25358,855,8,0
5,4,32,23533,1147,172,0
3,2,28,27961,475,47,0
3,4,67,26567,847,59,0
1,2,82,988,428,42,0
4,1,97,24477,789,7,1
5,2,97,7875,39,1,0
1,3,68,26020,1739,191,0
1,3,61,9596,264,39,0
1,1,99,13750,1393,264,1
5,4,30,17954,530,5,1
2,4,12,22636,515,97,1
4,2,48,15000,454,63,1
3,3,22,6433,1203,168,0
5,3,21,18685,1867,56,0
5,2,85,6555,194,36,0
2,4,2,13822,309,18,1
4,4,21,4424,1689,152,0
4,4,65,10439,802,80,1
1,1,40,3903,1050,73,1
1,3,0,2391,1826,273,1
3,1,65,19393,1348,121,1
2,2,90,11053,736,36,1
1,2,71,8890,1149,103,0
4,2,74,10697,430,55,0
5,2,55,14214,1603,176,1
1,3,21,15049,589,111,0
1,1,12,12395,198,9,1
4,4,49,12249,142,2,1
2,1,22,19455,1675,150,0
2,1,19,23952,188,3,0
5,3,79,28200,1290,129,0
1,4,57,14377,1146,22,1
1,2,6,23014,781,62,1
5,4,84,21688,437,74,0
1,1,61,4335,1329,159,1
2,2,31,4534,1294,0,1
2,1,18,4120,1166,174,1
1,4,23,18779,487,4,0
4,4,74,18061,1624,16,0
5,1,41,3261,727,138,1
3,4,87,11964,1406,253,1
1,3,92,14500,1087,184,1
4,2,97,6950,1999,159,1
5,3,87,13343,414,45,1
5,4,9,8084,1492,268,1
4,2,65,31954,309,6,0
3,4,41,22864,1542,200,1
1,3,45,20586,154,9,0
5,2,31,25720,1915,0,1
5,4,20,12132,823,16,0
5,2,83,16768,1425,28,1
4,4,96,7382,1810,235,1
1,4,99,23365,390,7,1
1,1,6,21717,833,83,1
1,1,6,16951,1969,374,0
1,3,45,19366,1149,172,0
5,1,99,21716,1649,82,0
2,2,53,16080,146,20,0
5,2,22,15665,1707,256,1
1,1,15,16142,554,5,0
4,2,4,17328,1477,192,1
2,1,72,23311,226,9,0
2,1,85,13873,1752,262,1
1,4,84,29954,539,48,1
1,3,85,15998,38,1,1
5,4,49,22461,295,38,0
4,4,38,1563,1471,0,0
1,4,57,8760,64,0,1
3,1,63,21842,613,67,0
1,2,71,3436,1524,76,1
1,2,51,15613,375,18,0
5,2,32,26799,751,52,0
5,2,73,5606,1228,184,1
3,4,15,28286,1593,31,0
3,1,69,16148,787,0,1
1,2,63,8799,1154,207,0
2,3,70,25328,1551,139,0
2,4,10,27200,90,15,0
3,4,34,24515,1181,94,0
5,1,50,10921,956,181,0
4,3,93,15378,470,4,0
1,4,37,17026,1723,327,1
2,1,36,2328,734,22,1
3,1,80,30160,237,45,1
5,1,77,20775,1810,199,0
1,3,84,1288,795,127,0
5,4,31,17801,1586,15,0
4,4,66,27980,1619,48,1
4,3,85,30067,1537,215,0
3,2,52,7761,234,14,0
1,2,21,6149,1673,117,0
1,2,91,21660,997,99,1
2,2,28,19944,7,0,1
2,3,18,28914,1099,131,0
5,1,53,15418,164,22,0
3,1,33,26242,1220,0,0
4,1,91,2034,684,6,1
3,2,13,9663,105,2,1
1,2,55,23904,297,41,1
5,1,30,2439,1529,198,0
1,4,36,17428,888,97,1
1,3,34,7582,30,3,1
2,1,18,17704,604,90,0
3,2,59,7313,952,180,0
3,2,50,17295,1402,252,1
1,3,13,10725,756,22,0
1,3,25,9688,1210,217,1
5,1,87,4139,639,6,0
1,4,84,20910,1339,200,1
3,3,14,29622,412,45,1
2,1,67,12309,46,5,0
2,1,90,6230,281,22,1
2,2,36,5020,1902,228,0
3,2,82,26518,659,32,0
2,3,88,19160,1571,0,1
2,3,22,9481,1934,212,0
3,1,28,11041,1111,88,1
4,2,14,21345,74,1,0
5,1,93,11127,948,9,1
4,3,29,5604,1987,139,1
4,2,67,23176,1767,282,1
2,1,2,4625,391,3,1
4,2,16,21471,290,0,0
5,1,38,21896,1550,217,1
4,2,86,12110,1880,131,0
3,3,99,15973,250,15,0
2,1,39,29788,1470,205,0
1,2,29,1152,1480,44,1
2,4,4,21828,862,68,0
1,2,90,30147,1661,99,0
1,1,62,19143,1079,43,0
3,2,2,19977,1664,282,0
1,1,90,3585,1915,0,0
1,3,36,16298,1360,68,0
5,2,79,14268,1285,244,0
2,1,97,11347,1014,40,1
2,3,11,7873,692,89,0
2,3,21,28167,618,43,0
4,2,50,19032,1669,200,0
4,3,92,29664,715,28,0
5,4,46,5850,1351,40,0
5,1,67,26001,213,29,1
4,2,35,4575,1072,160,1
4,4,13,21183,277,24,0
2,2,58,23244,1168,93,1
4,3,98,3447,1787,178,0
3,4,69,30592,385,69,0
3,1,97,13197,698,34,1
4,1,22,9538,1755,157,0
2,3,0,31106,1103,143,1
3,2,47,20034,171,15,0
2,3,13,25921,1337,173,1
5,3,15,7380,1533,291,0
3,4,8,17667,1120,145,0
5,4,67,9241,443,13,1
3,3,11,7135,1798,71,0
5,1,98,479,1283,51,0
5,3,26,30322,1445,57,0
3,4,55,31570,1201,144,0
1,3,48,23651,1479,207,0
4,1,75,17277,1279,76,1
2,3,46,19200,22,2,1
1,3,38,26248,997,109,1
1,1,80,5228,897,170,1
5,1,68,25238,200,30,1
1,1,45,21835,1192,83,0
1,1,41,25748,1940,194,0
1,3,52,23732,162,27,0
5,3,58,4508,188,30,1
2,1,63,12260,1710,136,1
2,1,64,22933,1962,255,1
3,1,68,11054,1546,247,0
2,3,64,3921,1155,46,0
3,4,35,28506,118,11,1
1,4,50,24442,785,47,0
3,3,66,6147,441,48,1
1,1,26,694,407,12,0
2,4,20,11662,1923,96,0
1,1,67,18199,168,1,1
4,2,45,8652,106,3,0
3,3,81,9065,328,19,1
3,1,54,9134,1370,164,0
1,2,33,1945,1277,0,1
3,1,67,15873,1397,237,1
4,1,86,28353,681,115,1
2,1,67,2310,44,1,1
2,2,62,10650,848,67,0
1,2,40,18397,1053,63,1
3,3,36,19850,1494,59,0
3,4,48,24958,95,8,1
3,4,41,13758,1932,77,1
5,3,63,8150,929,139,0
4,4,32,4017,379,49,1
1,2,53,28896,1535,168,1
2,1,52,22788,712,71,0
4,4,60,22346,664,6,1
3,1,51,15799,176,33,1
5,4,75,30258,422,75,0
2,4,23,16801,1159,127,1
3,4,4,31417,210,21,0
2,3,66,7084,1337,147,0
5,4,36,29023,380,57,1
4,1,60,18638,918,146,0
1,2,30,7618,6,0,0
4,2,12,4602,894,89,1
1,2,64,19991,1209,84,0
5,3,64,4777,190,36,1
1,3,8,6457,972,68,1
4,4,91,24509,140,19,1
3,2,56,8400,1415,70,1
2,2,37,27835,398,27,1
5,3,25,621,728,14,0
5,1,86,18105,589,100,1
1,2,23,18064,1884,320,0
1,2,35,27411,239,21,0
1,1,99,9032,1881,37,0
2,1,47,2776,704,84,1
1,1,1,30901,381,41,0
2,3,44,15345,246,22,0
2,2,93,26865,895,71,1
2,2,36,15657,245,7,0
2,1,39,7281,1824,218,0
5,2,45,18023,85,0,1
2,3,17,28955,1366,122,0
5,4,3,1196,733,109,1
5,3,30,11111,1980,99,1
4,1,34,2377,1990,99,1
4,3,34,9727,67,11,0
3,2,62,31549,1836,257,0
3,1,65,2763,1118,67,1
5,4,51,23374,1233,221,1
2,1,29,30265,1264,189,0
3,2,30,6179,620,99,0
1,1,3,30078,776,108,1
1,3,36,30298,1114,178,1
5,1,16,8407,1496,44,0
1,1,86,19932,1361,190,0
2,4,97,23789,763,91,1
2,4,58,14727,200,2,0
1,1,12,21712,1521,106,1
1,2,88,321,1452,232,0
1,2,74,1036,1210,24,0
1,3,12,22856,1653,33,0
