item_category,item_condition,item_available_timer,distance,n_views,n_likes,item_available
5,1,72,22864,727,123,0
5,4,96,22610,205,4,1
3,4,55,9736,188,16,0
1,4,41,14908,24,0,1
4,3,82,21604,345,24,1
3,1,17,6346,744,14,1
4,2,83,24963,746,111,0
1,3,41,5909,22,3,1
3,2,88,7547,1703,221,1
2,4,32,10664,241,16,1
4,1,84,27530,503,25,1
4,4,27,16171,1169,58,0
1,2,34,17079,453,31,0
2,1,11,19940,632,56,1
2,3,19,8270,1068,181,0
3,4,42,15537,1372,192,0
3,4,5,8888,719,129,1
3,2,83,24320,21,1,1
3,1,16,27006,458,87,1
5,1,25,4426,1715,0,0
3,4,47,19067,36,6,1
5,1,80,18119,933,130,0
4,3,62,20327,73,10,0
4,2,84,9287,1279,63,0
5,4,21,11555,1703,221,1
3,2,98,904,1174,211,1
4,4,77,12388,1075,150,0
1,2,92,30781,1237,222,1
1,3,34,4232,39,5,0
4,3,80,17248,1327,119,0
3,4,51,23737,1339,187,1
1,4,14,11528,769,7,0
2,2,34,27245,92,0,0
3,4,82,5641,1200,144,0
4,2,26,21149,1325,185,0
2,1,99,17383,1659,0,0
3,3,72,17192,200,6,1
1,3,91,14672,1516,0,1
4,2,40,4990,657,118,0
3,4,69,1506,1778,106,1
3,1,97,8251,1051,10,1
3,2,67,21234,1183,23,0
5,3,43,25680,1021,132,0
3,4,25,15723,686,82,1
5,3,12,15907,550,93,1
4,4,64,22615,1769,70,1
3,3,15,11004,1445,260,0
2,3,90,21361,1070,203,0
5,2,17,3415,1279,115,0
3,4,50,13949,1773,53,0
3,4,34,3495,537,64,0
5,3,76,5122,1019,0,0
3,4,81,668,1155,138,0
4,1,90,31463,1663,232,1
2,4,93,11062,1956,0,0
1,2,39,4888,1210,217,0
2,4,21,1533,711,14,1
4,1,30,5102,413,70,1
5,3,78,22928,1407,98,1
4,3,74,6219,1492,164,1
2,2,24,25732,309,6,1
2,1,75,30730,46,3,1
2,3,49,26753,723,50,0
3,3,81,24944,1162,69,0
1,1,34,28701,543,54,0
4,2,36,9586,1922,172,1
1,2,98,830,52,7,0
1,1,56,16319,1531,290,0
5,1,15,9188,553,105,0
1,1,61,29787,544,70,1
1,3,3,10263,1823,54,0
5,3,49,10826,880,167,1
1,2,61,3357,374,56,0
5,4,55,4597,634,76,1
1,1,8,17852,1757,193,1
4,1,38,14004,561,61,1
5,2,84,17263,1027,112,0
1,2,14,15601,252,17,1
4,4,99,29861,1892,340,0
1,4,9,7779,1113,55,0
1,3,52,2885,208,31,0
4,2,40,12682,1286,244,1
1,2,64,12616,1806,270,1
4,1,68,29108,1449,101,1
1,3,36,2567,1257,201,1
5,4,79,25930,1543,262,0
5,3,55,26324,580,17,0
3,2,92,26527,811,113,1
2,2,41,22184,1872,18,1
5,1,74,524,770,23,1
2,3,27,26657,333,43,0
5,1,82,8893,1331,252,1
4,3,52,20047,1144,205,0
4,2,84,15136,950,28,0
4,3,26,29220,1554,139,0
5,4,0,25566,634,0,0
3,3,10,18668,507,20,1
5,1,78,6413,1271,0,0
5,2,49,1840,92,15,0
3,3,9,15997,1551,294,1
3,1,77,19571,780,132,1
4,1,31,26437,214,2,1
1,1,98,18916,778,85,0
3,3,28,1106,1352,54,1
3,3,9,287,932,74,0
3,4,80,12927,803,24,1
5,3,75,3242,918,82,0
5,2,11,2738,215,38,1
1,4,1,13248,127,5,1
5,1,45,714,1235,209,1
4,1,97,16534,31,0,1
4,1,32,25181,750,75,1
3,4,29,21517,252,25,0
3,1,15,25488,1237,61,1
3,2,15,24530,1607,96,0
5,4,6,14885,400,28,0
3,4,50,28045,101,3,1
2,1,88,11251,1836,238,1
4,4,26,23199,200,30,0
4,2,13,8185,1281,0,0
3,1,90,21712,1715,137,1
4,4,86,27031,1144,217,1
5,1,51,1516,64,3,1
5,4,25,5115,1936,367,1
5,2,73,3597,1652,247,0
3,4,54,26969,1249,149,1
1,4,27,27669,667,33,0
4,4,8,6109,1235,0,0
5,3,8,27895,580,110,1
2,1,87,20739,536,85,1
5,1,58,21543,1499,44,0
5,1,74,18234,1995,279,0
5,2,41,6416,1703,136,0
1,2,27,4479,1195,47,1
3,2,38,14296,540,48,0
4,2,79,10615,1843,313,1
5,3,56,5229,1946,38,1
1,3,78,11185,616,110,0
3,1,73,26082,1681,285,0
4,4,97,12393,1956,39,0
2,1,35,31897,1125,78,1
3,1,28,22048,1593,143,1
3,4,32,24034,775,69,1
4,4,3,26455,1989,0,0
4,3,63,4000,1648,197,0
3,2,3,6879,1306,208,1
3,1,79,4403,1723,103,1
4,1,29,17457,1264,12,0
5,4,39,21016,1686,134,1
2,2,70,12464,587,17,1
4,4,28,21749,703,56,1
5,3,53,14934,1603,224,0
3,1,16,20746,1640,262,1
2,2,65,7109,986,69,0
5,2,23,20220,919,101,0
4,2,95,27973,1298,64,1
4,2,84,16600,1662,232,1
1,2,10,3261,558,39,0
3,4,81,21636,245,39,1
3,3,13,27422,1171,58,0
2,2,90,6674,358,10,0
5,2,22,29384,1686,33,1
2,1,45,24491,737,51,0
4,2,71,30860,217,21,0
3,4,53,25240,1706,170,1
1,2,55,2085,537,32,1
5,1,70,27234,1613,177,0
4,1,21,27481,769,123,1
4,1,29,13718,1904,95,0
4,2,66,26278,534,0,0
1,2,89,24599,995,79,1
2,1,76,13448,362,61,1
4,4,69,25637,1977,138,1
2,4,66,4578,43,2,0
1,4,99,20424,1481,281,1
2,3,59,16496,144,10,1
1,4,51,740,1495,134,1
1,3,61,25313,2,0,1
2,2,2,11843,3,0,0
4,1,22,26911,1012,30,1
4,2,35,2837,1862,74,1
1,3,14,16096,95,2,0
5,3,22,11667,2,0,1
1,2,68,6963,1358,13,1
4,2,45,7443,662,119,0
5,2,64,12390,1700,34,1
4,3,75,20354,1847,110,1
1,3,11,29481,367,22,1
5,1,72,11808,472,18,0
4,1,98,24502,1807,54,0
3,1,34,27501,738,118,1
2,4,82,20320,696,90,0
3,2,91,1,1575,157,0
4,2,58,7295,1592,63,0
4,1,2,10001,1899,113,0
5,1,84,24626,537,26,1
4,2,50,22428,1008,90,1
5,4,4,7985,195,33,0
5,2,91,22007,120,13,1
2,3,84,23561,153,7,0
1,4,16,26268,398,0,0
2,2,87,29529,1760,158,1
4,3,66,29452,547,5,0
3,2,34,25676,1562,93,0
4,2,93,7061,1782,267,1
3,1,80,25930,1443,86,1
4,3,56,10738,766,99,0
5,3,78,14670,321,54,1
1,2,63,6440,242,12,0
2,4,42,12731,1621,0,1
1,3,83,9337,1458,233,1
4,4,2,955,641,0,0
2,4,44,28005,768,122,0
1,3,94,15216,1981,39,0
4,3,91,5188,839,100,0
5,4,5,8491,459,22,0
2,4,38,19164,1680,218,0
3,2,68,6108,1866,279,0
3,3,92,1528,122,13,0
5,4,17,13058,477,14,1
5,4,7,4129,233,0,1
3,3,89,1548,632,56,1
5,1,58,13011,602,90,0
4,2,50,14343,1250,50,1
2,3,84,6531,979,0,1
5,1,22,25718,1222,207,0
3,2,60,2302,509,55,1
2,4,31,9714,1304,221,0
5,3,55,3040,1540,169,1
4,4,71,12952,1424,85,1
4,3,73,13019,553,99,0
2,3,19,15071,498,49,1
4,2,37,23359,1917,19,0
1,2,84,19179,891,8,0
5,2,28,1235,1258,25,1
3,2,43,4906,1946,291,1
2,1,15,2640,299,53,0
1,4,85,27128,434,8,0
3,1,27,30066,1687,84,1
5,3,78,4420,406,4,0
4,2,42,23476,148,28,0
2,2,49,11570,323,12,0
1,3,7,23827,1160,34,0
3,1,12,25666,852,25,1
4,2,38,26987,459,32,0
3,1,37,10116,1346,94,1
4,3,32,5703,890,0,1
3,4,9,17001,55,0,1
4,1,16,29133,663,0,1
1,1,67,14018,1510,151,1
4,3,62,10036,1570,219,0
2,4,42,29443,1348,40,0
4,2,93,18321,1138,125,1
5,2,76,30473,113,19,1
3,1,25,28279,1304,13,0
1,1,22,12238,1998,359,1
3,3,4,21830,766,99,1
4,4,81,26119,1801,18,0
4,3,9,30359,228,29,0
2,3,17,17849,1038,41,1
2,4,68,13036,1109,44,1
3,2,49,3422,793,150,0
5,2,78,3894,1689,219,1
4,4,72,20467,473,28,0
4,4,26,6169,1503,225,0
3,4,93,19734,1310,39,1
4,4,25,20791,1089,98,1
4,2,70,12429,52,2,1
3,1,3,1891,718,114,1
1,1,70,26592,1854,296,0
2,3,55,11734,774,92,1
3,4,86,13468,178,33,1
1,1,61,9061,46,6,1
3,2,31,13317,631,37,0
4,4,71,11617,1877,56,1
5,4,4,14204,485,24,1
4,1,53,30968,1931,193,0
1,1,30,7294,610,36,0
2,2,76,19915,1131,124,1
2,4,40,18621,1619,48,0
3,4,92,9892,559,50,0
3,3,11,29511,295,11,0
3,2,78,16243,808,137,1
1,4,12,9771,889,88,0
4,4,5,30598,58,6,0
1,2,79,8391,854,25,0
2,1,68,28979,1271,88,0
2,3,75,29834,695,55,0
1,2,63,30310,950,133,0
3,4,41,16031,1858,353,0
2,2,53,2776,19,0,0
5,2,62,24549,301,21,0
4,2,94,10820,903,117,1
2,1,71,20403,1994,219,1
5,1,85,18751,855,51,1
4,2,21,12181,130,20,1
3,1,39,4141,144,20,1
3,2,73,16770,853,136,1
3,3,70,22468,783,148,1
5,3,1,7151,1881,18,0
2,1,96,21389,1977,79,1
2,3,46,31681,1276,242,1
4,1,67,19497,46,6,1
3,2,44,24528,1801,54,0
1,3,52,1888,865,103,1
2,2,80,11882,1393,264,1
3,2,70,19525,56,10,1
4,1,87,21157,1808,198,0
3,2,89,1413,1170,210,1
1,4,27,11453,958,105,1
4,2,64,11399,1636,0,0
5,2,64,6263,834,125,0
3,3,84,6372,882,158,1
5,4,63,10409,879,123,1
2,4,30,5296,1666,283,1
1,4,6,4182,71,3,1
5,2,85,14948,1420,0,0
5,3,51,9905,1907,362,1
5,3,65,6419,853,85,1
1,4,85,14670,104,14,1
5,3,37,15700,1437,71,1
2,3,1,4370,1428,242,0
4,4,10,22436,1503,0,0
3,3,98,11244,1810,199,0
3,4,13,5417,796,71,0
4,2,27,24882,261,39,0
1,2,11,24594,1819,236,1
2,1,22,17555,732,7,0
3,3,7,6599,1615,209,0
2,4,67,22579,1641,114,0
3,3,12,9213,923,18,1
2,3,7,2376,26,0,0
1,3,93,9396,213,17,1
4,4,92,6269,1369,0,1
5,4,47,27685,1949,116,1
4,1,13,14387,1743,156,1
5,3,57,13100,1000,150,0
1,3,86,4332,950,142,1
4,3,89,1505,1435,157,0
2,1,8,23031,257,17,0
5,4,54,6824,52,5,0
2,3,19,3646,292,2,0
3,1,48,18895,773,69,1
1,3,59,9754,1997,159,1
4,1,72,26665,416,41,0
3,3,66,16733,1778,88,1
2,3,90,2396,986,88,0
3,3,29,20422,187,16,1
4,4,62,28673,5,0,0
5,1,28,3368,1804,288,1
3,3,41,4595,978,146,1
2,1,11,6620,96,17,1
3,3,85,23554,1966,157,0
1,4,17,21373,1433,272,0
1,2,36,10057,196,21,0
1,4,31,26401,600,54,0
1,1,90,28927,629,25,1
5,4,86,23132,1485,29,1
5,4,92,4880,1344,228,1
1,2,33,6812,723,36,0
5,3,87,3545,1229,73,0
2,4,11,3674,946,75,1
5,2,44,31963,1977,39,1
5,4,75,16485,377,56,1
5,2,92,470,971,174,0
1,1,60,2979,576,17,0
1,1,11,29225,814,56,0
1,2,18,16526,1000,110,0
5,3,8,406,530,95,1
5,2,40,6456,1903,266,0
4,1,56,29126,1057,179,0
2,2,70,7042,209,4,0
4,4,44,16985,1424,213,0
3,4,80,20121,749,82,1
3,3,93,28152,496,34,0
1,2,40,14438,1150,161,1
5,1,88,16456,942,141,0
5,4,84,25779,243,31,1
4,2,53,6606,1813,72,1
1,3,52,25871,562,56,0
4,1,8,14719,290,40,0
3,2,10,960,1705,51,1
1,4,65,31094,971,184,0
3,1,34,20169,1704,119,0
3,4,32,4752,490,53,1
3,2,28,13690,1472,117,0
2,2,36,4312,1175,152,0
4,2,54,23441,920,82,0
5,3,73,28300,328,62,1
3,1,78,10408,454,77,0
1,4,57,15794,1755,333,1
5,1,54,18808,48,4,0
4,1,34,20759,1539,92,0
3,4,93,8225,835,108,1
5,2,80,7063,1114,189,0
5,1,16,17801,1697,84,0
1,2,86,702,102,17,1
4,4,35,18618,1319,65,0
2,2,41,14831,1871,336,0
5,3,3,8282,1571,282,0
2,2,32,20110,868,69,1
2,2,37,5101,1949,175,0
5,2,0,1892,515,72,0
2,1,85,29117,1830,311,1
3,2,22,11282,1855,92,0
2,1,55,6775,252,7,1
3,4,97,14659,1796,35,1
2,1,1,23997,890,97,1
3,1,48,7788,1391,13,0
1,3,94,8532,1928,173,0
2,4,97,16985,714,21,1
3,1,6,22176,1003,150,1
1,2,41,26434,500,45,1
3,4,73,8167,1064,159,1
4,1,59,28483,908,145,0
2,3,98,3552,1959,19,0
4,1,56,24914,864,95,1
2,3,19,11504,486,4,0
2,4,14,19250,1449,217,0
2,2,17,24487,376,56,1
2,2,21,26141,1398,209,1
3,2,77,28619,1657,33,1
5,2,72,12265,66,2,0
3,2,44,29485,836,150,0
4,2,8,5314,268,26,1
4,3,72,26959,1077,75,1
1,4,57,30981,1401,154,1
5,1,45,5820,1476,14,1
4,3,35,27306,903,9,1
4,4,6,17293,569,91,0
2,4,71,29996,326,29,1
5,1,12,20032,668,66,1
2,1,7,20018,407,73,0
2,3,30,1475,1182,141,1
5,2,74,1377,544,92,1
5,2,90,17122,158,11,0
1,2,79,11679,1966,216,0
5,3,99,15661,281,30,1
4,4,51,18169,1973,78,0
3,1,97,29893,1019,101,1
1,2,0,18987,1993,219,0
5,2,75,27612,658,59,0
3,2,69,21116,732,87,0
5,4,15,31811,1960,19,1
3,3,51,18627,970,87,1
5,2,16,27308,1437,158,0
2,1,36,10813,1154,126,0
3,2,84,14863,757,121,1
2,1,95,10433,573,11,0
2,4,90,7489,860,8,0
4,2,83,18590,825,8,1
4,3,46,10412,787,86,1
5,3,18,26337,549,98,0
5,2,85,12792,141,14,1
2,4,24,6004,91,14,1
3,2,94,25858,1484,148,1
4,4,99,14292,799,23,1
1,4,12,13171,1623,210,1
1,2,99,11461,671,73,0
2,2,69,27573,1332,146,1
4,2,97,10230,1009,20,1
4,1,14,24182,478,38,0
5,1,71,8509,68,6,0
4,3,23,22713,1455,116,0
1,1,74,16664,1586,190,0
5,1,0,9880,517,46,1
4,4,54,19781,930,83,1
5,4,42,7702,470,0,1
4,4,99,30523,488,9,0
1,1,25,28530,481,14,0
2,1,40,23486,1197,191,0
2,4,93,26911,1613,274,1
4,2,69,3885,491,34,1
4,4,16,21082,102,14,1
5,1,80,27923,915,128,1
2,3,7,11195,1542,0,0
4,4,43,24307,1469,264,0
4,4,63,18599,124,18,1
3,3,18,16360,986,128,0
4,4,33,8400,1599,47,0
1,4,3,6827,992,59,1
5,1,7,25341,1837,128,1
4,3,18,13818,434,4,1
3,4,60,30293,1777,53,1
3,4,24,10995,950,95,0
4,4,64,22074,665,79,1
4,1,38,23508,1850,18,1
3,3,87,14271,1093,65,1
2,3,77,9715,1175,105,1
3,1,11,26314,1764,299,1
4,4,40,14532,416,54,1
